source,target,rank,gender
157,106,Assoc,M
157,135,Full,F
157,178,Full,M
157,159,Assoc,M
158,158,Asst,F
158,158,Full,M
158,101,Full,F
158,104,Full,M
158,192,Asst,M
158,181,Full,M
159,148,Full,M
160,186,Assoc,M
161,77,Full,M
161,81,Full,M
161,62,Assoc,M
161,93,Full,F
161,152,Full,M
161,170,Assoc,M
161,190,Full,F
161,159,Full,M
161,167,Full,M
161,156,Assoc,M
161,177,Full,M
161,141,Full,M
161,141,Full,M
162,92,Full,M
162,162,Assoc,M
162,99,Asst,M
162,172,Full,M
163,134,Full,M
163,180,Asst,M
163,125,Full,M
164,57,Asst,M
165,92,Assoc,M
165,165,Assoc,M
165,175,Assoc,M
166,40,Assoc,M
166,152,Full,M
166,166,Assoc,M
166,141,Assoc,M
168,154,Assoc,M
169,169,Assoc,M
169,128,Assoc,M
169,92,Assoc,M
169,61,Assoc,M
169,183,Assoc,M
169,138,Full,M
169,120,Full,M
169,148,Full,M
169,177,Assoc,M
169,143,Full,M
170,170,Assoc,M
170,170,Full,M
170,170,Full,F
170,170,Full,M
170,190,Assoc,M
170,71,Full,M
170,141,Asst,M
171,91,Assoc,M
171,72,Assoc,M
172,32,Full,M
172,50,Asst,F
172,187,Assoc,M
174,174,Asst,F
174,174,Assoc,M
174,174,Assoc,M
174,174,Full,M
174,174,Full,M
174,92,Full,M
174,63,Assoc,M
174,95,Assoc,F
174,100,Assoc,M
174,116,Asst,M
174,119,Asst,F
175,175,Assoc,F
175,175,Assoc,M
175,197,Full,M
180,180,Assoc,M
180,180,Full,M
183,131,Full,M
183,63,Assoc,M
183,63,Full,F
183,183,Assoc,M
183,100,Full,M
183,149,Full,F
184,82,Full,M
184,110,Assoc,M
184,143,Assoc,M
184,143,Assoc,M
185,45,Assoc,M
185,185,Assoc,M
185,185,Full,M
185,185,Full,M
185,119,Assoc,F
185,191,Asst,M
186,152,Full,M
186,124,Assoc,M
187,61,Full,M
187,187,Full,M
187,154,Full,M
188,181,Asst,M
189,189,Assoc,M
190,91,Full,M
190,190,Asst,M
190,190,Assoc,M
190,190,Assoc,M
190,130,Assoc,M
190,194,Asst,F
190,194,Assoc,M
190,104,Asst,M
190,149,Assoc,M
191,185,Full,M
191,191,Full,M
193,149,Asst,M
194,166,Assoc,M
196,196,Asst,F
196,196,Full,F
196,196,Full,F
196,197,Full,M
198,94,Assoc,M
198,103,Assoc,F
199,199,Full,M
200,113,Full,M
200,200,Full,M
201,201,Assoc,M
202,55,Full,F
203,84,Assoc,M
203,84,Full,M
203,58,Full,F
203,137,Full,M
203,203,Assoc,M
203,203,Assoc,M
203,203,Assoc,M
203,203,Full,M
203,203,Full,M
203,203,Full,M
203,203,Full,M
203,100,Full,M
203,204,Full,M
204,203,Assoc,M
204,153,Asst,M
204,204,Assoc,F
204,204,Assoc,M
204,204,Full,M
205,0,Asst,M
205,0,Asst,M
205,0,Full,M
205,0,Full,M
205,0,Full,M
205,1,Assoc,M
205,1,Full,M
205,1,Full,M
205,1,Full,M
205,2,Asst,F
205,2,Assoc,M
205,2,Assoc,M
205,2,Full,M
205,2,Full,M
205,2,Full,M
205,73,Full,M
205,73,Full,M
205,73,Full,M
205,3,Full,M
205,4,Assoc,F
205,4,Assoc,M
205,4,Assoc,M
205,4,Assoc,M
205,4,Full,M
205,4,Full,M
205,4,Full,M
205,4,Full,F
205,5,Asst,M
205,5,Assoc,M
205,5,Full,M
205,5,Full,M
205,5,Full,M
205,5,Full,M
205,5,Full,F
205,6,Asst,M
205,6,Asst,M
205,8,Asst,M
205,8,Assoc,M
205,9,Asst,F
205,9,Asst,M
205,9,Assoc,M
205,9,Assoc,M
205,9,Assoc,M
205,9,Full,M
205,9,Full,M
205,9,Full,M
205,9,Full,M
205,10,Full,M
205,10,Full,M
205,10,Full,M
205,10,Full,M
205,11,Full,M
205,12,Full,M
205,13,Full,M
205,13,Full,M
205,14,Asst,M
205,14,Asst,F
205,14,Assoc,M
205,14,Full,M
205,14,Full,M
205,14,Full,M
205,14,Full,M
205,15,Full,M
205,15,Full,M
205,15,Full,M
205,15,Full,M
205,16,Full,M
205,16,Full,M
205,74,Full,M
205,74,Full,F
205,74,Full,M
205,74,Full,M
205,74,Full,M
205,17,Asst,M
205,17,Asst,M
205,17,Asst,F
205,17,Asst,M
205,17,Full,M
205,18,Full,M
205,18,Full,M
205,18,Full,M
205,19,Full,M
205,20,Full,M
205,20,Full,M
205,21,Assoc,M
205,21,Full,M
205,21,Full,M
205,22,Asst,F
205,22,Full,M
205,23,Assoc,M
205,23,Assoc,M
205,23,Full,M
205,24,Full,F
205,27,Full,M
205,27,Full,M
205,28,Assoc,M
205,28,Assoc,F
205,28,Full,M
205,28,Full,M
205,29,Full,M
205,29,Full,M
205,29,Full,M
205,29,Full,M
205,29,Full,M
205,29,Full,M
205,29,Full,M
205,30,Full,M
205,75,Full,M
205,105,Asst,M
205,105,Asst,M
205,105,Assoc,M
205,105,Assoc,M
205,105,Full,F
205,105,Full,M
205,105,Full,M
205,105,Full,M
205,31,Full,F
205,31,Full,M
205,32,Asst,M
205,32,Assoc,M
205,32,Assoc,M
205,32,Assoc,M
205,32,Full,M
205,32,Full,M
205,32,Full,M
205,32,Full,F
205,32,Full,M
205,33,Asst,M
205,33,Full,M
205,33,Full,M
205,33,Full,M
205,76,Assoc,M
205,76,Assoc,M
205,77,Asst,M
205,77,Full,M
205,77,Full,M
205,78,Assoc,M
205,78,Assoc,M
205,80,Asst,F
205,80,Full,M
205,80,Full,M
205,35,Asst,F
205,35,Asst,M
205,35,Assoc,M
205,35,Assoc,M
205,35,Assoc,F
205,35,Full,M
205,35,Full,M
205,35,Full,M
205,35,Full,M
205,35,Full,M
205,107,Full,M
205,36,Assoc,M
205,36,Assoc,M
205,36,Full,M
205,37,Asst,M
205,37,Full,M
205,37,Full,M
205,81,Assoc,M
205,81,Full,M
205,81,Full,M
205,81,Full,M
205,81,Full,M
205,82,Asst,M
205,82,Assoc,M
205,82,Full,M
205,82,Full,M
205,82,Full,M
205,83,Asst,F
205,83,Assoc,M
205,83,Assoc,M
205,83,Assoc,M
205,83,Full,F
205,83,Full,M
205,83,Full,M
205,83,Full,M
205,84,Assoc,M
205,84,Assoc,M
205,84,Assoc,M
205,84,Full,M
205,84,Full,M
205,84,Full,M
205,39,Asst,M
205,39,Full,M
205,39,Full,M
205,40,Asst,M
205,40,Assoc,M
205,40,Assoc,F
205,40,Assoc,M
205,40,Assoc,M
205,184,Full,M
205,184,Full,M
205,184,Full,M
205,184,Full,M
205,108,Full,M
205,41,Full,M
205,42,Asst,M
205,42,Assoc,M
205,42,Full,M
205,133,Full,M
205,133,Full,M
205,133,Full,F
205,43,Asst,M
205,43,Assoc,M
205,150,Assoc,M
205,150,Full,M
205,44,Asst,M
205,44,Assoc,F
205,44,Assoc,M
205,44,Assoc,M
205,44,Assoc,F
205,44,Full,F
205,44,Full,F
205,44,Full,M
205,44,Full,M
205,44,Full,M
205,44,Full,M
205,45,Assoc,F
205,45,Assoc,M
205,45,Assoc,M
205,45,Assoc,M
205,45,Assoc,M
205,45,Full,F
205,45,Full,M
205,45,Full,M
205,45,Full,M
205,45,Full,M
205,45,Full,M
205,46,Assoc,F
205,46,Full,M
205,169,Full,M
205,169,Full,M
205,85,Assoc,M
205,85,Full,M
205,85,Full,M
205,85,Full,M
205,85,Full,M
205,48,Full,F
205,49,Assoc,M
205,49,Assoc,M
205,49,Full,M
205,50,Asst,M
205,50,Assoc,M
205,50,Assoc,F
205,50,Full,M
205,50,Full,M
205,50,Full,M
205,131,Assoc,M
205,131,Assoc,M
205,131,Full,M
205,145,Asst,M
205,145,Assoc,F
205,145,Assoc,F
205,51,Assoc,M
205,51,Assoc,M
205,51,Assoc,M
205,51,Assoc,M
205,51,Assoc,M
205,51,Assoc,M
205,51,Full,M
205,51,Full,M
205,51,Full,M
205,51,Full,M
205,52,Full,F
205,53,Assoc,M
205,53,Assoc,M
205,53,Assoc,M
205,53,Assoc,M
205,53,Full,M
205,53,Full,M
205,53,Full,M
205,53,Full,M
205,86,Full,M
205,86,Full,M
205,54,Full,M
205,55,Full,M
205,55,Full,M
205,87,Asst,F
205,87,Assoc,M
205,87,Full,M
205,56,Assoc,M
205,56,Full,M
205,56,Full,M
205,88,Assoc,M
205,89,Assoc,M
205,89,Full,M
205,89,Full,M
205,57,Asst,F
205,57,Assoc,M
205,128,Assoc,M
205,128,Assoc,M
205,58,Asst,M
205,58,Assoc,M
205,58,Assoc,M
205,58,Assoc,M
205,58,Assoc,M
205,58,Full,M
205,58,Full,M
205,58,Full,M
205,58,Full,M
205,58,Full,M
205,58,Full,M
205,161,Asst,M
205,161,Assoc,M
205,161,Full,M
205,135,Assoc,M
205,135,Assoc,M
205,135,Assoc,M
205,135,Assoc,M
205,135,Assoc,M
205,135,Full,F
205,135,Full,M
205,136,Full,M
205,136,Full,M
205,136,Full,M
205,136,Full,M
205,136,Full,M
205,136,Full,M
205,137,Asst,M
205,137,Asst,F
205,137,Asst,M
205,137,Assoc,M
205,137,Full,M
205,137,Full,M
205,137,Full,M
205,137,Full,M
205,137,Full,M
205,90,Full,M
205,91,Asst,M
205,91,Assoc,F
205,91,Assoc,M
205,91,Assoc,M
205,59,Asst,M
205,59,Full,M
205,59,Full,M
205,59,Full,F
205,174,Assoc,M
205,174,Assoc,F
205,174,Assoc,M
205,174,Assoc,F
205,174,Full,M
205,174,Full,F
205,174,Full,M
205,174,Full,M
205,174,Full,M
205,174,Full,M
205,174,Full,M
205,174,Full,M
205,174,Full,M
205,174,Full,M
205,110,Full,M
205,110,Full,M
205,60,Asst,F
205,92,Assoc,M
205,92,Full,M
205,151,Assoc,M
205,151,Full,M
205,61,Full,M
205,62,Asst,M
205,93,Full,M
205,93,Full,M
205,93,Full,M
205,157,Asst,F
205,157,Assoc,M
205,157,Assoc,M
205,163,Full,M
205,163,Full,M
205,163,Full,M
205,63,Asst,M
205,63,Asst,F
205,63,Assoc,M
205,63,Assoc,M
205,63,Assoc,M
205,63,Full,M
205,63,Full,M
205,63,Full,M
205,63,Full,M
205,63,Full,M
205,63,Full,M
205,94,Assoc,M
205,94,Assoc,M
205,112,Assoc,M
205,112,Full,M
205,146,Assoc,M
205,146,Full,M
205,64,Assoc,M
205,64,Assoc,M
205,64,Full,M
205,64,Full,M
205,64,Full,M
205,64,Full,M
205,65,Assoc,M
205,65,Full,M
205,65,Full,M
205,65,Full,M
205,183,Assoc,M
205,183,Assoc,M
205,152,Assoc,M
205,152,Full,M
205,152,Full,M
205,202,Assoc,M
205,202,Full,M
205,95,Assoc,M
205,95,Assoc,M
205,95,Assoc,M
205,95,Full,M
205,95,Full,M
205,95,Full,M
205,95,Full,F
205,95,Full,M
205,147,Assoc,M
205,96,Asst,F
205,96,Asst,F
205,138,Assoc,M
205,97,Assoc,M
205,97,Full,M
205,66,Full,M
205,203,Assoc,M
205,203,Full,M
205,185,Asst,F
205,185,Assoc,F
205,185,Assoc,F
205,185,Full,M
205,185,Full,M
205,185,Full,M
205,113,Assoc,F
205,113,Assoc,F
205,113,Assoc,M
205,114,Assoc,M
205,114,Full,F
205,170,Full,M
205,115,Assoc,F
205,115,Assoc,M
205,98,Full,M
205,98,Full,M
205,98,Full,M
205,198,Assoc,M
205,198,Assoc,F
205,198,Assoc,M
205,198,Full,F
205,198,Full,M
205,67,Assoc,M
205,158,Asst,F
205,158,Full,M
205,164,Full,M
205,100,Assoc,M
205,100,Assoc,M
205,100,Full,M
205,100,Full,M
205,100,Full,M
205,129,Asst,F
205,129,Asst,F
205,129,Assoc,M
205,129,Assoc,M
205,129,Assoc,M
205,129,Assoc,M
205,129,Full,M
205,129,Full,M
205,129,Full,M
205,129,Full,M
205,129,Full,F
205,129,Full,M
205,129,Full,M
205,129,Full,M
205,165,Assoc,M
205,165,Full,M
205,153,Assoc,M
205,153,Assoc,M
205,153,Full,M
205,116,Assoc,M
205,116,Assoc,M
205,116,Assoc,M
205,116,Assoc,M
205,116,Full,M
205,116,Full,M
205,116,Full,M
205,116,Full,F
205,116,Full,M
205,116,Full,M
205,193,Asst,M
205,193,Assoc,M
205,193,Assoc,F
205,193,Assoc,M
205,193,Assoc,M
205,193,Assoc,M
205,193,Full,M
205,117,Full,M
205,139,Assoc,F
205,139,Full,M
205,101,Asst,F
205,101,Assoc,M
205,101,Assoc,M
205,101,Full,M
205,68,Assoc,M
205,68,Assoc,M
205,132,Asst,M
205,132,Asst,F
205,132,Assoc,M
205,132,Assoc,M
205,132,Assoc,M
205,132,Full,M
205,119,Assoc,M
205,119,Assoc,M
205,119,Assoc,M
205,119,Full,M
205,119,Full,M
205,119,Full,M
205,172,Asst,M
205,172,Asst,M
205,172,Assoc,M
205,172,Full,M
205,140,Assoc,M
205,140,Full,M
205,140,Full,M
205,140,Full,M
205,166,Asst,M
205,166,Assoc,M
205,166,Full,M
205,70,Asst,M
205,199,Full,M
205,178,Asst,M
205,120,Full,M
205,159,Assoc,M
205,159,Full,M
205,148,Assoc,M
205,148,Assoc,M
205,148,Full,M
205,148,Full,M
205,130,Asst,F
205,102,Asst,F
205,102,Assoc,F
205,102,Assoc,F
205,102,Assoc,M
205,102,Assoc,F
205,102,Full,M
205,102,Full,M
205,71,Assoc,M
205,71,Full,M
205,179,Full,M
205,72,Assoc,M
205,160,Assoc,M
205,204,Full,M
205,204,Full,F
205,168,Asst,M
205,168,Assoc,M
205,168,Assoc,M
205,168,Full,M
205,175,Full,F
205,175,Full,M
205,123,Assoc,M
205,123,Full,M
205,123,Full,M
205,123,Full,M
205,123,Full,M
205,200,Asst,M
205,187,Asst,M
205,187,Assoc,M
205,187,Full,M
205,194,Asst,M
205,194,Assoc,M
205,194,Assoc,M
205,176,Assoc,M
205,156,Assoc,M
205,156,Full,M
205,188,Full,M
205,188,Full,M
205,125,Full,M
205,125,Full,M
205,191,Asst,M
205,191,Asst,F
205,191,Assoc,F
205,191,Assoc,F
205,191,Full,M
205,191,Full,M
205,103,Assoc,M
205,103,Assoc,F
205,103,Assoc,M
205,103,Assoc,M
205,103,Assoc,F
205,104,Assoc,F
205,104,Assoc,F
205,149,Asst,M
205,189,Assoc,M
205,173,Full,M
205,173,Full,M
205,141,Asst,M
205,141,Assoc,M
205,141,Assoc,M
205,141,Full,M
205,126,Full,F
205,142,Full,M
205,142,Full,M
205,142,Full,F
205,142,Full,M
205,143,Assoc,F
205,143,Full,M
205,182,Asst,M
205,197,Asst,M
205,197,Assoc,F
205,197,Full,M
