ActorId,NameData,NameOrig,NameOrigFull,NameOrigFullEng,NameChange,NewName,NewNameFullMotherTongue,NewNameFullEng,Org,ConflictId,DyadId,PrimaryParty,OSID,OSCoalition,OSCoalitionID,NSID,NSCoalition,NSCoalitionID,Splinter,NamePrev,ActorIdPrev,SplitTemp,NameSplitTemp,ActorIdSplitTemp,Alliance,NameAlliance,ActorIdAlliance,JoinGroup,GroupName,ActorIdGroup,Location,GWNOLoc,Region,Version
474,Military faction (forces of Mohamed Madbouh),Military faction (forces of Mohamed Madbouh),n/a,Military faction (forces of Mohamed Madbouh),0,,,,1,311,672,1,,0,,,0,,0,,,0,,,0,,,0,,,Morocco,600,4,23.1
475,Military faction (forces of Idi Amin),Military faction (forces of Idi Amin),n/a,Military faction (forces of Idi Amin),0,,,,1,314,675,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
476,Kikosi Maalum,Kikosi Maalum,Kikosi Maalum,Special Force,0,,,,1,314,676,1,,0,,,0,,0,,,0,,,1,UNLF,479,0,,,Uganda,500,4,23.1
477,Military faction (forces of Charles Arube),Military faction (forces of Charles Arube),n/a,Military faction (forces of Charles Arube),0,,,,1,314,677,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
478,Fronasa,Fronasa,n/a,Front for National Salvation,0,,,,1,314,678,1,,0,,,0,,0,,,0,,,1,UNLF,479,0,,,Uganda,500,4,23.1
479,UNLF,UNLF,Uganda National Liberation Front,Uganda National Liberation Front,0,,,,1,314,679,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
480,FUNA,FUNA,n/a,Former Uganda National Army,0,,,,1,314,680,1,,0,,,0,,0,,,0,,,0,,,1,Government of Uganda,90,Uganda,500,4,23.1
481,NRA,PRA,n/a,Popular Resistance Army,1,NRA,,National Resistance Army,1,314,681,1,,0,,,0,,0,,,0,,,0,,,1,Government of Uganda,90,Uganda,500,4,23.1
482,UNRF,UNRF,n/a,Ugandan National Rescure Front,0,,,,1,314,682,1,,0,,,0,,1,FUNA,480,0,,,0,,,0,,,Uganda,500,4,23.1
483,HSM,HSM,n/a,Holy Spirit Movement,0,,,,1,314,684,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
484,UPDA,UPDA,n/a,Ugandan People’s Democratic Army,0,,,,1,314,685,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
485,UFM,UFM,n/a,Uganda Freedom Movement,0,,,,1,314,683,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
486,UPA,UPA,Uganda People's Army,Uganda People's Army,0,,,,1,314,686,1,1025,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
487,Lord's Army,Lord's Army,n/a,Lord's Army,0,,,,1,314,687,1,,0,,,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
488,LRA,UDCA,n/a,Uganda Democratic Christian Army,1,LRA,Lord's Resistance Army,Lord's Resistance Army,1,314,688,1,1026,0,,"5272, 5195, 5197",0,,0,,,0,,,0,,,0,,,"Uganda, DR Congo (Zaire), Sudan, Central African Republic, South Sudan","500, 490, 625, 482, 626",4,23.1
489,ADF,ADF,Alliance of Democratic Forces,Alliance of Democratic Forces,0,,,,1,314,689,1,489,1,"6802, 6807",,0,,0,,,0,,,0,,,0,,,"DR Congo (Zaire), Uganda","490, 500",4,23.1
490,WNBF,WNBF,West Nile Bank Front,West Nile Bank Front,0,,,,1,314,690,1,1471,0,,5470,0,,0,,,0,,,0,,,0,,,"Sudan, Uganda","625, 500",4,23.1
491,UNRF II,UNRF II,Uganda National Rescue Front II,Uganda National Rescue Front II,0,,,,1,314,691,1,,0,,5469,0,,1,WNBF,490,0,,,0,,,0,,,"Uganda, Sudan","500, 625",4,23.1
492,ZAPU,ZAPU,n/a,Zimbabwe African People’s Union,0,,,,1,318,699,1,,0,,,0,,0,,,0,,,1,PF,494,0,,,Zimbabwe (Rhodesia),552,4,23.1
493,ZANU,ZANU,n/a,Zimbabwe African National Union,0,,,,1,318,700,1,,0,,,0,,1,ZAPU,492,0,,,1,PF,494,0,,,Zimbabwe (Rhodesia),552,4,23.1
494,PF,PF,n/a,Patriotic Front,0,,,,1,318,701,1,,0,,,0,,0,,,0,,,0,,,0,,,Zimbabwe (Rhodesia),552,4,23.1
495,EIJM - AS,EIJM - AS,Harakat al Jihad al Islami - Abu Suhail faction,Eritrean Islamic Jihad Movement - Abu Suhail faction,0,,,,1,326,712,1,,0,,,0,,0,,,0,,,0,,,0,,,Eritrea,531,4,23.1
496,WSLF,WSLF,n/a,Western Somali Liberation Front,0,,,,1,329,717,1,,0,,,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
497,ONLF,ONLF,Jabhadda Wadaniga Xoreynta Ogaadeenya,Ogaden National Liberation Front,0,,,,1,329,719,1,1028,0,,5497,0,,1,WSLF,496,0,,,0,,,0,,,"Ethiopia, Somalia","530, 520",4,23.1
498,Renamo,Renamo,Resistência nacional moçambicana,Mozambican National Resistance,0,,,,1,332,722,1,1029,0,,5393,0,,0,,,0,,,0,,,0,,,"Mozambique, Zambia, Zimbabwe (Rhodesia)","541, 551, 552",4,23.1
499,SSDF,SSDF,Somali Salvation Democratic Front,Somali Salvation Democratic Front,0,,,,1,337,743,1,,0,,"5441, 5444",0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
500,SNM,SNM,Dhaq dhaqaaqa wadaniga soomaliyeed,Somali National Movement,0,,,,1,337,744,1,,0,,,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
501,SPM,SPM,Somali Patriotic Movement,Somali Patriotic Movement,0,,,,1,337,745,1,,0,,"5440, 5427",0,,0,,,0,,,1,SRRC,504,0,,,Somalia,520,4,23.1
502,USC/SSA,USC,United Somali Congress,United Somali Congress,1,USC/SSA, United Somali Congress/Somali Salvation Alliance,United Somali Congress/Somali Salvation Alliance,1,337,746,1,,0,,"5431, 5315",0,,0,,,0,,,1,SRRC,504,0,,,Somalia,520,4,23.1
503,USC/SNA,USC/SNA,United Somali Congress/Somali National Alliance,United Somali Congress/Somali National Alliance,0,,,,1,337,747,1,,0,,"5438, 5444, 5445, 5446, 5443, 5442",0,,1,USC/SSA,502,0,,,1,SRRC,504,0,,,Somalia,520,4,23.1
504,SRRC,SRRC,n/a,Somali Reconciliation and Restoration Council,0,,,,1,337,748,1,,0,,,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
505,ARS/UIC,SICS,Supreme Islamic Council of Somalia,Supreme Islamic Council of Somalia,1,ARS/UIC,Alliance for the Re-Liberation of Somalia/Union of Islamic Courts,Alliance for the Re-Liberation of Somalia/Union of Islamic Courts,1,337,749,1,,0,,5194,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
506,Military faction (forces of Samuel Doe),Military faction (forces of Samuel Doe),n/a,Military faction (forces of Samuel Doe),0,,,,1,341,758,1,,0,,,0,,1,Government of Liberia,79,0,,,0,,,1,Government of Liberia,79,Liberia,450,4,23.1
507,NPFL,NPFL,National Patriotic Front of Liberia,National Patriotic Front of Liberia,0,,,,1,341,759,1,1031,0,,"5385, 5387, 5386, 5388",1,3818,0,,,0,,,0,,,0,,,"Sierra Leone, Liberia, Ivory Coast","451, 450, 437",4,23.1
508,INPFL,INPFL,Independent National Patriotic Front of Liberia,Independent National Patriotic Front of Liberia,0,,,,1,341,760,1,1032,0,,5385,0,,1,NPFL,507,0,,,0,,,0,,,Liberia,450,4,23.1
509,LURD,LURD,Liberians United for Reconciliation and Democracy,Liberians United for Reconciliation and Democracy,0,,,,1,341,761,1,1033,0,,,0,,0,,,0,,,0,,,0,,,"Liberia, Sierra Leone","450, 451",4,23.1
510,MODEL,MODEL,n/a,Movement for Democracy in Liberia,0,,,,1,341,762,1,,0,,,0,,0,,,0,,,0,,,1,Government of Liberia,79,Liberia,450,4,23.1
511,Résistance Armée Tunisienne,Résistance Armée Tunisienne,Résistance Armée Tunisienne,Tunisian Armed Resistance,0,,,,1,343,764,1,,0,,,0,,0,,,0,,,0,,,0,,,Tunisia,616,4,23.1
512,NRC,NRC,n/a,National Revolutionary Council,0,,,,1,344,765,1,,0,,,0,,0,,,0,,,0,,,0,,,Gambia,420,4,23.1
513,ANC,ANC,African National Congress,African National Congress,0,,,,1,345,766,1,1488,0,,,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
514,Military faction (forces of Hezekiah Ochuka),Military faction (forces of Hezekiah Ochuka),n/a,Military faction (forces of Hezekiah Ochuka),0,,,,1,348,772,1,,0,,,0,,1,Government of Kenya,91,0,,,0,,,0,,,Kenya,501,4,23.1
515,Military faction (forces of Ibrahim Saleh),Military faction (forces of Ibrahim Saleh),n/a,Military faction (forces of Ibrahim Saleh),0,,,,1,353,780,1,,0,,,0,,1,Government of Cameroon,83,0,,,0,,,0,,,Cameroon,471,4,23.1
516,MTD,MTD,Movement togolaise pour la démocratie,Togolese Movement for Democracy,0,,,,1,358,785,1,,0,,,0,,0,,,0,,,0,,,0,,,Togo,461,4,23.1
517,Popular Front,Popular Front,n/a,Popular Front,0,,,,1,360,787,1,,0,,,0,,0,,,0,,,0,,,1,Government of Burkina Faso,78,Burkina Faso,439,4,23.1
518,Presidential guard,Presidential guard,Garde-Presidentielle,Presidential guard,0,,,,1,362,789,1,,0,,,0,,0,,,0,,,0,,,0,,,Comoros,581,4,23.1
519,ALF,ALF,n/a,Afar Liberation Front,0,,,,1,363,790,1,,0,,,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
520,ARDUF,ARDUF,n/a,Afar Revolutionary Democratic Unity Front,0,,,,1,363,791,1,,0,,,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
521,MPA,MPLA,Mouvement Populaire de Libération de l'Azaouad,Popular Movement for the Liberation of Azawad,1,MPA,Mouvement populaire de l’Azaouad,Azawad People´s Movement,1,372,800,1,,0,,5390,0,,0,,,0,,,0,,,0,,,Mali,432,4,23.1
522,FIAA,FIAA,Front islamique arabe de l’Azaouad,Islamic Arab Front of Azawad,0,,,,1,372,801,1,1034,0,,5390,1,3820,1,MPA,521,0,,,0,,,0,,,Mali,432,4,23.1
523,ATNMC,ADC – IB,Alliance démocratique du 23 Mai pour le changement - Ibrahim Bahanga faction,May 23 Democratic Alliance for Change - Ibrahim Bahanga faction,1,ATNMC,Alliance Touareg Nord Mali pour le Changement,North Mali Tuareg Alliance for Change ,1,372,802,1,,0,,,0,,0,,,0,,,0,,,0,,,Mali,432,4,23.1
524,FLAA,FLAA,Front de libération de l’A?r et l’Azaouad,A?r and Azawad Liberation Front,0,,,,1,430,895,1,,0,,,0,,0,,,0,,,0,,,0,,,Niger,436,4,23.1
525,CRA,CRA,Coordination de la résistance armée,Coordination of the Armed Resistance,0,,,,1,373,803,1,,0,,,0,,0,,,0,,,0,,,0,,,Niger,436,4,23.1
526,UFRA,UFRA,Union des Forces de la résistance armée,Union of Forces of the Armed Resistance,0,,,,1,430,896,1,,0,,,0,,0,,,0,,,0,,,0,,,Niger,436,4,23.1
527,FPR,FPR,Front patriotique rwandais,Rwandan Patriotic Front,0,,,,1,374,804,1,1035,0,,,0,,0,,,0,,,0,,,0,,,"Rwanda, Burundi","517, 516",4,23.1
528,FDLR-FOCA,FDLR,Forces démocratiques de libération du Rwanda,Democratic Liberation Forces of Rwanda,1,FDLR-FOCA,Forces démocratiques de libération du Rwanda-Forces combattantes Abacunguzi ,Democratic Liberation Forces of Rwanda-Abacunzi Fighting Forces,1,374,12102,1,528,1,8488,"5656, 5573, 15059",1,6585,0,,,0,,,0,,,0,,,"DR Congo (Zaire), Rwanda, Tanzania, Uganda","490, 517, 510, 500",4,23.1
529,MFDC,MFDC,Mouvement des forces démocratiques de Casamance,Movement of the Democratic Forces of the Casamance,0,,,,1,375,806,1,1037,0,,,0,,0,,,0,,,0,,,0,,,Senegal,433,4,23.1
530,FRUD,FRUD,Front pour la restauration de l’unité et de la démocratie,Front for the Restoration of Unity and Democracy,0,,,,1,379,810,1,,0,,,0,,0,,,0,,,0,,,0,,,Djibouti,522,4,23.1
531,FRUD-C,FRUD-C,Front pour la restauration de l’unité et de la démocratie-Combattant,Front for the Restoration of Unity and Democracy-Combattant,0,,,,1,379,811,1,,0,,,0,,1,FRUD,530,0,,,0,,,0,,,Djibouti,522,4,23.1
532,RUF,RUF,Revolutionary United Front,Revolutionary United Front,0,,,,1,382,818,1,1038,0,,"5593, 5594",0,,0,,,0,,,0,,,0,,,"Sierra Leone, Guinea, Liberia","451, 438, 450",4,23.1
533,AFRC,AFRC,Armed Forces Revolutionary Council,Armed Forces Revolutionary Council,0,,,,1,382,819,1,1503,0,,,0,,1,Government of Sierra Leone,80,0,,,0,,,1,Government of Sierra Leone,80,"Sierra Leone, Guinea","451, 438",4,23.1
534,Kamajors,Kamajors,Kamajors,Kamajors,0,,,,1,382,820,1,1504,0,,5594,0,,1,Government of Sierra Leone,80,0,,,0,,,1,Government of Sierra Leone,80,Sierra Leone,451,4,23.1
535,WSB,WSB,n/a,West Side Boys,0,,,,1,382,821,1,,0,,,0,,1,AFRC,533,0,,,0,,,0,,,Sierra Leone,451,4,23.1
536,Takfir wa'l Hijra,Takfir wa'l Hijra,Takfir wa'l Hijra,Exile and Redemption,0,,,,1,386,827,1,,0,,,0,,0,,,0,,,0,,,1,AIS,537,Algeria,615,4,23.1
537,AIS,MIA,Mouvement Islamique Armée,Armed Islamic Movement,1,"FIS, AIS","Front Islamique du Salut, Armée Islamique du Salut ","Islamic Salvation Front, Islamic Salvation Army",1,386,828,1,,0,,5329,0,,0,,,0,,,0,,,0,,,Algeria,615,4,23.1
538,GIA,GIA,Groupe islamique armé,Armed Islamic Group,0,,,,1,386,829,1,1039,0,,5329,0,,0,,,0,,,0,,,0,,,"Algeria, France","615, 220","4, 1",23.1
539,AQIM,GSPC,Groupe salafiste pour la prédication et le combat,Salafist Group for Preaching and Combat,1,AQIM,Qaida al-Jihad fi Bilad al-Maghrib al-Islami,al-Qaida Organization in the Islamic Maghreb,1,"11347, 343, 386, 442","10882, 12575, 830, 909",1,1040,0,,5650,1,3872,1,GIA,538,0,,,0,,,0,,,"Algeria, Mali, Mauritania, Tunisia, Burkina Faso, Ivory Coast","615, 432, 435, 616, 439, 437",4,23.1
540,FLEC-R,FLEC-R,Frente da libertação do enclave de Cabinda-Renovada,Front for the Liberation of the Enclave of Cabinda-Renewed,0,,,,1,387,831,1,,0,,,0,,0,,,0,,,0,,,0,,,Angola,540,4,23.1
541,FLEC-FAC,FLEC-FAC,Frente da libertação do enclave de Cabinda-Forças armadas de Cabinda,Front for the Liberation of the Enclave of Cabinda-Armed Forces of Cabinda,0,,,,1,387,832,1,,0,,,0,,0,,,0,,,0,,,0,,,Angola,540,4,23.1
542,AIAI,AIAI,al-Itahad al-Islami,Islamic Unity,0,,,,1,329,718,1,,0,,5441,0,,0,,,0,,,0,,,0,,,"Somalia, Ethiopia","520, 530",4,23.1
543,FDR,FDR,Front démocratique pour le renouveau,Democratic Front for Renewal,0,,,,1,406,859,1,,0,,,0,,0,,,0,,,0,,,0,,,Niger,436,4,23.1
544,MPA/Republic of Anjouan,MPA/Republic of Anjouan,Mouvement populaire anjouanais/Republic of Anjouan,Anjouan People’s Movement/Republic of Anjouan,0,,,,1,407,860,1,,0,,5341,0,,0,,,0,,,0,,,0,,,Comoros,581,4,23.1
545,Cobras,Cobras,Cobras,Cobras,0,,,,1,408,862,1,1041,0,,,0,,0,,,0,,,0,,,0,,,Congo,484,4,23.1
546,Ninjas,Ninjas,Ninjas,Ninjas,0,,,,1,408,861,1,,0,,,0,,0,,,0,,,0,,,1,Ntsiloulous,548,Congo,484,4,23.1
547,Cocoyes,Cocoyes,Cocoyes,Cocoyes,0,,,,1,408,863,1,,0,,,0,,0,,,0,,,0,,,0,,,Congo,484,4,23.1
548,Ntsiloulous,Ntsiloulous,Ntsiloulous,Ntsiloulous,0,,,,1,408,864,1,1042,0,,,0,,0,,,0,,,0,,,0,,,Congo,484,4,23.1
549,"Military Junta for the Consolidation of Democracy, Peace and Justice","Military Junta for the Consolidation of Democracy, Peace and Justice",n/a,"Military Junta for the Consolidation of Democracy, Peace and Justice",0,,,,1,410,866,1,,0,,,0,,0,,,0,,,0,,,1,Government of Guinea-Bissau,70,Guinea-Bissau,404,4,23.1
550,Military faction (Lesotho),Military faction (Lesotho),n/a,Military faction (Lesotho),0,,,,1,411,867,1,,0,,,0,,1,Government of Lesotho,104,0,,,0,,,0,,,Lesotho,570,4,23.1
551,OLF,OLF,n/a,Oromo Liberation Front,0,,,,1,413,869,1,,0,,,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
552,Military faction (forces of André Kolingba),Military faction (forces of André Kolingba),n/a,Military faction (forces of André Kolingba),0,,,,1,416,873,1,,0,,,0,,1,Government of Central African Republic,86,0,,,0,,,0,,,Central African Republic,482,4,23.1
553,Forces of Francois Bozize,Forces of Francois Bozize,n/a,Forces of Francois Bozize,0,,,,1,416,874,1,,0,,,0,,0,,,0,,,0,,,1,Government of Central African Republic,86,Central African Republic,482,4,23.1
554,Seleka,UFDR,Union des Forces démocratiques pour le rassemblement,Union of Democratic Forces for Unity,1,Seleka,Seleka,Union,1,416,875,1,1520,0,,5579,0,,0,,,0,,,0,,,1,Government of Central African Republic,86,Central African Republic,482,4,23.1
555,MJP,MJP,Mouvement pour la justice et la paix,Movement for Justice and Peace,0,,,,1,419,881,1,,0,,,0,,0,,,0,,,1,FRCI,558,0,,,Ivory Coast,437,4,23.1
556,MPCI,MPCI,Mouvement Patriotique de la Côte d’Ivoire,Patriotic Movement of Ivory Coast,0,,,,1,419,879,1,1043,0,,,0,,0,,,0,,,1,FRCI,558,0,,,Ivory Coast,437,4,23.1
557,MPIGO,MPIGO,Mouvement Populaire Ivorian du Grand Ouest,Ivorian Movement for the Greater West,0,,,,1,419,880,1,1044,0,,,0,,0,,,0,,,1,FRCI,558,0,,,Ivory Coast,437,4,23.1
558,FRCI,FN,Forces Nouvelles,New Forces,1,FRCI,Forces Républicaines de Côte d'Ivoire,Republican Forces of Ivory Coast,1,419,882,1,1522,0,,"5227, 5228",0,,0,,,0,,,0,,,0,,,Ivory Coast,437,4,23.1
559,Ahlul Sunnah Jamaa,Ahlul Sunnah Jamaa,Ahlul Sunnah Jamaa,Followers of the Prophet,0,,,,1,424,889,1,,0,,,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
560,NDPVF,NDPVF,Niger Delta People’s Volunteer Force,Niger Delta People’s Volunteer Force,0,,,,1,425,890,1,,0,,5288,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
561,BDK,BDK,Bundu dia Kongo,Kingdom of Kongo,0,,,,1,429,894,1,,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
562,MNJ,MNJ,Mouvement des Nigériens pour la Justice,Niger Movement for Justice,0,,,,1,430,897,1,,0,,,0,,0,,,0,,,0,,,0,,,Niger,436,4,23.1
563,POLISARIO,POLISARIO,Frente popular de liberación de Saguia el Hamra y Rio de Oro,Popular Front for the Liberation of Saguia el Hamra and Rio de Oro,0,,,,1,"331, 428","721, 893",1,,0,,,0,,0,,,0,,,0,,,0,,,"Morocco, Mauritania","600, 435",4,23.1
564,UPC,UPC,Union des populations camerounaises,Union of the Populations of Cameroon,0,,,,1,"254, 353","512, 779",1,,0,,,0,,0,,,0,,,0,,,0,,,Cameroon,471,4,23.1
565,NLA,NLA,n/a,National Liberation Army,0,,,,1,"256, 257","514, 515",1,,0,,,0,,0,,,0,,,0,,,0,,,"Mauritania, Morocco","435, 600",4,23.1
566,FNLA,UPA,União do Populacoes Angolanas,Union of Angolan Peoples,1,FNLA,Frente nacional da libertação de Angola,National front for the Liberation of Angola,1,"263, 327","538, 713",1,,0,,,0,,0,,,0,,,0,,,0,,,Angola,540,4,23.1
567,UNITA,UNITA,União nacional para a independência total de Angola,National Union for the Total Independence of Angola,0,,,,1,"263, 327","540, 714",1,1045,0,,,0,,0,,,0,,,0,,,0,,,"Angola, Namibia, Zambia","540, 565, 551",4,23.1
568,Forces of Abdullahi Yusuf,Forces of Abdullahi Yusuf,Forces of Abdullahi Yusuf,Forces of Abdullahi Yusuf,0,,,,1,,,0,,0,,"5568, 5230",0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
569,Abtisame subclan of Galje'el clan (Hawiye),Abtisame subclan of Galje'el clan (Hawiye),Abtisame subclan of Galje'el clan (Hawiye),Abtisame subclan of Galje'el clan (Hawiye),0,,,,3,,,0,,0,,5181,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
570,Abudu ,Abudu ,Abudu ,Abudu ,0,,,,3,,,0,,0,,5176,0,,0,,,0,,,0,,,0,,,Ghana,452,4,23.1
571,Supporters of AD,Supporters of AD,Supporters of Alliance for Democracy,Supporters of Alliance for Democracy,0,,,,2,,,0,,0,,5178,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
572,Afar,Afar,Afar,Afar,0,,,,3,,,0,,0,,"5180, 5179, 16280, 16347",0,,0,,,0,,,0,,,0,,,"Ethiopia, Djibouti","530, 522",4,23.1
573,Afi subclan of Galje'el clan (Hawiye),Afi subclan of Galje'el clan (Hawiye),Afi subclan of Galje'el clan (Hawiye),Afi subclan of Galje'el clan (Hawiye),0,,,,3,,,0,,0,,5181,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
575,Agon-Yar subclan of Abgal clan (Hawiye),Agon-Yar subclan of Abgal clan (Hawiye),Agon-Yar subclan of Abgal clan (Hawiye),Agon-Yar subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5182,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
576,Ali-Gaf subclan of Abgal clan (Hawiye) ,Ali-Gaf subclan of Abgal clan (Hawiye) ,Ali-Gaf subclan of Abgal clan (Hawiye) ,Ali-Gaf subclan of Abgal clan (Hawiye) ,0,,,,3,,,0,,0,,5184,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
577,Alur,Alur,Alur,Alur,0,,,,3,,,0,,0,,5185,0,,0,,,0,,,0,,,0,,,"Uganda, DR Congo (Zaire)","500, 490",4,23.1
578,Amaro,Amaro,Amaro,Amaro,0,,,,3,,,0,,0,,5186,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
580,Supporters of ANPP,Supporters of ANPP,Supporters of All Nigeria People's Party,Supporters of All Nigeria People's Party,0,,,,2,,,0,,0,,5188,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
581,Anuak,Anuak,Anuak,Anuak,0,,,,3,,,0,,0,,"5192, 5191, 5526",0,,0,,,0,,,0,,,0,,,"Ethiopia, South Sudan","530, 626",4,23.1
582,Agar Dinka,Agar Dinka,Agar Dinka,Agar Dinka,0,,,,3,,,0,,0,,5193,0,,0,,,0,,,0,,,0,,,"Sudan, South Sudan","625, 626",4,23.1
583,Gok Dinka,Gok Dinka,Gok Dinka,Gok Dinka,0,,,,3,,,0,,0,,"5193, 5553, 15743",1,7210,0,,,0,,,0,,,0,,,"Sudan, South Sudan","625, 626",4,23.1
584,ARPCT,ARPCT,Isbaheysiga Ladagaalanka Argagaxisadda,Alliance for the Restoration of Peace and Counter-Terrorism,0,,,,1,,,0,,0,,5194,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
585,Arrow Boys,Arrow Boys,Arrow Boys,Arrow Boys,0,,,,1,,,0,,0,,5195,0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
586,AWB,AWB,Afrikaner Weerstandbeweging,Afrikaner Resistance Movement,0,,,,1,,,1,1047,0,,,0,,0,,,0,,,0,,,0,,,South Africa,560,4,23.1
588,Bakassi boys,Bakassi boys,Bakassi boys,Bakassi boys,0,,,,1,,,0,1048,0,,,0,,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
589,Birom,Birom,Birom,Birom,0,,,,3,,,0,,0,,"11735, 5558, 5400",1,3798,0,,,0,,,0,,,0,,,Nigeria,475,4,23.1
590,Bokora Karimojong,Bokora Karimojong,Bokora Karimojong,Bokora Karimojong,0,,,,3,,,0,,0,,"5474, 5473, 5475, 5541, 5203, 5202",0,,0,,,0,,,0,,,0,,,Uganda,500,4,23.1
591,Borana,Borana,Borana,Borana,0,,,,3,,,0,,0,,"5205, 5207, 5534, 5351, 5350, 5372, 14645, 5352, 5206, 5580, 12696, 5353",1,3805,0,,,0,,,0,,,0,,,"Ethiopia, Kenya","530, 501",4,23.1
592,Burji,Burji,Burji,Burji,0,,,,3,,,0,,0,,"5208, 12696",1,4463,0,,,0,,,0,,,0,,,"Ethiopia, Kenya","530, 501",4,23.1
593,Dabare subclan of Digil clan (Digil-Mirifle),Dabare subclan of Digil clan (Digil-Mirifle),Dabare subclan of Digil clan (Digil-Mirifle),Dabare subclan of Digil clan (Digil-Mirifle),0,,,,3,,,0,,0,,5213,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
594,Darsalim,Darsalim,Darsalim,Darsalim,0,,,,3,,,0,,0,,5214,0,,0,,,0,,,0,,,0,,,Chad,483,4,23.1
595,Da'ud subclan of Abgal clan (Hawiye),Da'ud subclan of Abgal clan (Hawiye),Da'ud subclan of Abgal clan (Hawiye),Da'ud subclan of Abgal clan (Hawiye),0,,,,3,,,0,,0,,5215,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
596,Dawa,Dawa,Dawa,Dawa,0,,,,3,,,0,,0,,5216,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
597,Dimasa ,Dimasa ,Dimasa ,Dimasa ,0,,,,3,,,0,,0,,5602,0,,0,,,0,,,0,,,0,,,India,750,3,23.1
598,Dinka ,Dinka ,Dinka ,Dinka ,0,,,,3,,,0,,0,,"5460, 5191, 5655",0,,0,,,0,,,0,,,0,,,"Sudan, Kenya, South Sudan, Ethiopia","625, 501, 626, 530",4,23.1
599,Dioula,Dioula,Dioula,Dioula,0,,,,3,,,0,,0,,5561,0,,0,,,0,,,0,,,0,,,Ivory Coast,437,4,23.1
600,Dir clan ,Dir clan ,Dir clan ,Dir clan ,0,,,,3,,,0,,0,,"5219, 5220",0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
601,Dizi  ,Dizi  ,Dizi  ,Dizi  ,0,,,,3,,,0,,0,,5221,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4,23.1
602,Duduble subclan of Gorgorte clan (Hawiye),Duduble subclan of Gorgorte clan (Hawiye),Duduble subclan of Gorgorte clan (Hawiye),Duduble subclan of Gorgorte clan (Hawiye),0,,,,3,,,0,,0,,5224,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
603,FAPC,FAPC,Forces armées du peuple Congolais,People's Armed Forces of Congo,0,,,,1,,,0,603,1,3859,5225,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
604,Fiqi Muhumud subclan (Dir),Fiqi Muhumud subclan (Dir),Fiqi Muhumud subclan (Dir),Fiqi Muhumud subclan (Dir),0,,,,3,,,0,,0,,5279,0,,0,,,0,,,0,,,0,,,Somalia,520,4,23.1
605,FN - IC,FN - IC,Forces Nouvelles - Ibrahim Coulibaly faction,New Forces - Ibrahim Coulibaly faction,0,,,,1,,,0,,0,,5227,0,,1,FRCI,558,0,,,0,,,0,,,Ivory Coast,437,4,23.1
606,FNI,FNI,Front Nationalist et Intégrationist,Nationalist and Integrationist Front,0,,,,1,,,0,606,1,"3846, 3847, 3859","5527, 5528, 5225, 5529",1,3847,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4,23.1
