Entity,Code,Year,Annual CO₂ emissions (per capita)
Uganda,UGA,1987,0.048113387
Uganda,UGA,1988,0.052329306
Uganda,UGA,1989,0.04700859
Uganda,UGA,1990,0.043263253
Uganda,UGA,1991,0.04291258
Uganda,UGA,1992,0.04243125
Uganda,UGA,1993,0.04097306
Uganda,UGA,1994,0.035188872
Uganda,UGA,1995,0.044750854
Uganda,UGA,1996,0.047911186
Uganda,UGA,1997,0.048541803
Uganda,UGA,1998,0.05363277
Uganda,UGA,1999,0.053898826
Uganda,UGA,2000,0.05665403
Uganda,UGA,2001,0.057225265
Uganda,UGA,2002,0.056614425
Uganda,UGA,2003,0.05739935
Uganda,UGA,2004,0.059216134
Uganda,UGA,2005,0.07220706
Uganda,UGA,2006,0.082833454
Uganda,UGA,2007,0.09146162
Uganda,UGA,2008,0.09110541
Uganda,UGA,2009,0.09549687
Uganda,UGA,2010,0.11037195
Uganda,UGA,2011,0.11485161
Uganda,UGA,2012,0.105825454
Uganda,UGA,2013,0.10644032
Uganda,UGA,2014,0.11254967
Uganda,UGA,2015,0.120754786
Uganda,UGA,2016,0.123586535
Uganda,UGA,2017,0.13399649
Uganda,UGA,2018,0.13563222
Uganda,UGA,2019,0.13997535
Uganda,UGA,2020,0.12401825
Uganda,UGA,2021,0.12606297
Ukraine,UKR,1830,0.00028903253
Ukraine,UKR,1831,0.00034373355
Ukraine,UKR,1832,0.00022707194
Ukraine,UKR,1833,0.00028121934
Ukraine,UKR,1850,0.0014929533
Ukraine,UKR,1855,0.0043214005
Ukraine,UKR,1858,0.0059014536
Ukraine,UKR,1859,0.006201156
Ukraine,UKR,1860,0.008118617
Ukraine,UKR,1861,0.010217375
Ukraine,UKR,1862,0.009132149
Ukraine,UKR,1863,0.009474387
Ukraine,UKR,1864,0.0105283735
Ukraine,UKR,1865,0.009970171
Ukraine,UKR,1866,0.031210925
Ukraine,UKR,1867,0.035486434
Ukraine,UKR,1868,0.02925094
Ukraine,UKR,1869,0.039313093
Ukraine,UKR,1870,0.042268444
Ukraine,UKR,1871,0.056536485
Ukraine,UKR,1872,0.057505015
Ukraine,UKR,1873,0.05347292
Ukraine,UKR,1874,0.06430594
Ukraine,UKR,1875,0.073330596
Ukraine,UKR,1876,0.09020062
Ukraine,UKR,1877,0.09120213
Ukraine,UKR,1878,0.11808959
Ukraine,UKR,1879,0.120049775
Ukraine,UKR,1880,0.13952753
Ukraine,UKR,1881,0.14560162
Ukraine,UKR,1882,0.1519448
Ukraine,UKR,1883,0.17134094
Ukraine,UKR,1884,0.1723539
Ukraine,UKR,1885,0.18599519
Ukraine,UKR,1886,0.18899591
Ukraine,UKR,1887,0.19813943
Ukraine,UKR,1888,0.20476349
Ukraine,UKR,1889,0.2190906
Ukraine,UKR,1890,0.2458196
Ukraine,UKR,1891,0.2681533
Ukraine,UKR,1892,0.28121978
Ukraine,UKR,1893,0.32657224
Ukraine,UKR,1894,0.32953382
Ukraine,UKR,1895,0.375141
Ukraine,UKR,1896,0.37835962
Ukraine,UKR,1897,0.43341553
Ukraine,UKR,1898,0.48159432
Ukraine,UKR,1899,0.5535216
Ukraine,UKR,1900,0.6212325
Ukraine,UKR,1901,0.63188356
Ukraine,UKR,1902,0.60465324
Ukraine,UKR,1903,0.5859943
Ukraine,UKR,1904,0.64593655
Ukraine,UKR,1905,0.5712452
Ukraine,UKR,1906,0.64554477
Ukraine,UKR,1907,0.71637946
Ukraine,UKR,1908,0.71410626
Ukraine,UKR,1909,0.74685204
Ukraine,UKR,1910,0.7256604
Ukraine,UKR,1911,0.7453909
Ukraine,UKR,1912,0.83655185
Ukraine,UKR,1913,0.9003545
Ukraine,UKR,1914,0.8050731
Ukraine,UKR,1915,0.73211306
Ukraine,UKR,1916,0.7730881
Ukraine,UKR,1917,0.7049116
Ukraine,UKR,1918,0.2785661
Ukraine,UKR,1919,0.23577347
Ukraine,UKR,1920,0.21304181
Ukraine,UKR,1921,0.22893947
Ukraine,UKR,1922,0.27666715
Ukraine,UKR,1923,0.3028408
Ukraine,UKR,1924,0.35752574
Ukraine,UKR,1925,0.34966376
Ukraine,UKR,1926,0.5020214
Ukraine,UKR,1927,0.61847204
Ukraine,UKR,1928,0.6808141
Ukraine,UKR,1929,0.72654223
Ukraine,UKR,1930,0.9788199
Ukraine,UKR,1931,1.1652141
Ukraine,UKR,1932,1.3008227
Ukraine,UKR,1933,1.4405282
Ukraine,UKR,1934,1.7266282
Ukraine,UKR,1935,1.9366446
Ukraine,UKR,1936,2.2005088
Ukraine,UKR,1937,2.229667
Ukraine,UKR,1938,2.33191
Ukraine,UKR,1939,2.3390424
Ukraine,UKR,1940,2.778919
Ukraine,UKR,1941,2.4190707
Ukraine,UKR,1942,1.3031448
Ukraine,UKR,1943,1.3476703
Ukraine,UKR,1944,1.9366013
Ukraine,UKR,1945,2.0317838
Ukraine,UKR,1946,2.2627075
Ukraine,UKR,1947,2.699948
Ukraine,UKR,1948,2.8469677
Ukraine,UKR,1949,3.2031872
Ukraine,UKR,1950,3.5299654
Ukraine,UKR,1951,3.777177
Ukraine,UKR,1952,3.9931512
Ukraine,UKR,1953,4.1704016
Ukraine,UKR,1954,4.494596
Ukraine,UKR,1955,5.0262556
Ukraine,UKR,1956,5.4338236
Ukraine,UKR,1957,5.8620195
Ukraine,UKR,1958,6.1688538
Ukraine,UKR,1959,6.393546
Ukraine,UKR,1960,6.5603356
Ukraine,UKR,1961,6.670775
Ukraine,UKR,1962,6.9102945
Ukraine,UKR,1963,7.3230767
Ukraine,UKR,1964,7.701341
Ukraine,UKR,1965,8.088265
Ukraine,UKR,1966,8.461815
Ukraine,UKR,1967,8.765015
Ukraine,UKR,1968,8.932563
Ukraine,UKR,1969,9.2315445
Ukraine,UKR,1970,9.651057
Ukraine,UKR,1971,10.172292
Ukraine,UKR,1972,10.618478
Ukraine,UKR,1973,10.991046
Ukraine,UKR,1974,11.337633
Ukraine,UKR,1975,11.84642
Ukraine,UKR,1976,12.238953
Ukraine,UKR,1977,12.59967
Ukraine,UKR,1978,12.983841
Ukraine,UKR,1979,13.03813
Ukraine,UKR,1980,13.488653
Ukraine,UKR,1981,13.170449
Ukraine,UKR,1982,13.370916
Ukraine,UKR,1983,13.508021
Ukraine,UKR,1984,13.574793
Ukraine,UKR,1985,14.599638
Ukraine,UKR,1986,14.49725
Ukraine,UKR,1987,14.323123
Ukraine,UKR,1988,14.157583
Ukraine,UKR,1989,13.276246
Ukraine,UKR,1990,13.681577
Ukraine,UKR,1991,12.241189
Ukraine,UKR,1992,11.375081
Ukraine,UKR,1993,9.853518
Ukraine,UKR,1994,8.14309
Ukraine,UKR,1995,7.6352324
Ukraine,UKR,1996,6.942628
Ukraine,UKR,1997,6.7818847
Ukraine,UKR,1998,6.605106
Ukraine,UKR,1999,6.045774
Ukraine,UKR,2000,5.837221
Ukraine,UKR,2001,6.270054
Ukraine,UKR,2002,6.1628866
Ukraine,UKR,2003,6.448788
Ukraine,UKR,2004,6.5649123
Ukraine,UKR,2005,6.6734047
Ukraine,UKR,2006,7.1387615
Ukraine,UKR,2007,7.262556
Ukraine,UKR,2008,7.0672045
Ukraine,UKR,2009,6.0460796
Ukraine,UKR,2010,6.438073
Ukraine,UKR,2011,6.765866
Ukraine,UKR,2012,6.694593
Ukraine,UKR,2013,6.5608077
Ukraine,UKR,2014,5.7036943
Ukraine,UKR,2015,4.975796
Ukraine,UKR,2016,5.219492
Ukraine,UKR,2017,4.995539
Ukraine,UKR,2018,5.2123866
Ukraine,UKR,2019,5.022646
Ukraine,UKR,2020,4.7128844
Ukraine,UKR,2021,4.6370573
United Arab Emirates,ARE,1959,0.0870357
United Arab Emirates,ARE,1960,0.0823741
United Arab Emirates,ARE,1961,0.077958554
United Arab Emirates,ARE,1962,0.1230422
United Arab Emirates,ARE,1963,0.14000586
United Arab Emirates,ARE,1964,0.11081271
United Arab Emirates,ARE,1965,0.1264844
United Arab Emirates,ARE,1966,0.14051697
United Arab Emirates,ARE,1967,4.785464
United Arab Emirates,ARE,1968,5.8152466
United Arab Emirates,ARE,1969,80.970535
United Arab Emirates,ARE,1970,51.107403
United Arab Emirates,ARE,1971,61.438717
United Arab Emirates,ARE,1972,59.725582
United Arab Emirates,ARE,1973,69.31275
United Arab Emirates,ARE,1974,63.625824
United Arab Emirates,ARE,1975,57.130108
United Arab Emirates,ARE,1976,64.503174
United Arab Emirates,ARE,1977,54.820953
United Arab Emirates,ARE,1978,55.57788
United Arab Emirates,ARE,1979,40.22889
United Arab Emirates,ARE,1980,36.312912
United Arab Emirates,ARE,1981,33.418747
United Arab Emirates,ARE,1982,31.470213
United Arab Emirates,ARE,1983,28.459085
United Arab Emirates,ARE,1984,35.278046
United Arab Emirates,ARE,1985,35.992016
United Arab Emirates,ARE,1986,32.021553
United Arab Emirates,ARE,1987,30.109753
United Arab Emirates,ARE,1988,28.56564
United Arab Emirates,ARE,1989,30.240364
United Arab Emirates,ARE,1990,27.21022
United Arab Emirates,ARE,1991,28.218336
United Arab Emirates,ARE,1992,27.292364
United Arab Emirates,ARE,1993,29.490345
United Arab Emirates,ARE,1994,31.173777
United Arab Emirates,ARE,1995,28.764277
United Arab Emirates,ARE,1996,28.28695
United Arab Emirates,ARE,1997,26.619617
United Arab Emirates,ARE,1998,27.620266
United Arab Emirates,ARE,1999,25.033724
United Arab Emirates,ARE,2000,34.12993
United Arab Emirates,ARE,2001,29.121315
United Arab Emirates,ARE,2002,23.034103
United Arab Emirates,ARE,2003,27.696362
United Arab Emirates,ARE,2004,27.99702
United Arab Emirates,ARE,2005,26.740906
United Arab Emirates,ARE,2006,24.849676
United Arab Emirates,ARE,2007,22.69235
United Arab Emirates,ARE,2008,22.031279
United Arab Emirates,ARE,2009,20.706463
United Arab Emirates,ARE,2010,21.295267
United Arab Emirates,ARE,2011,22.505728
United Arab Emirates,ARE,2012,23.239815
United Arab Emirates,ARE,2013,23.51022
United Arab Emirates,ARE,2014,22.828695
United Arab Emirates,ARE,2015,24.26593
United Arab Emirates,ARE,2016,23.608854
United Arab Emirates,ARE,2017,23.6159
United Arab Emirates,ARE,2018,22.99939
United Arab Emirates,ARE,2019,22.633892
United Arab Emirates,ARE,2020,21.436235
United Arab Emirates,ARE,2021,21.792141
United Kingdom,GBR,1750,1.0067133
United Kingdom,GBR,1760,1.0197706
United Kingdom,GBR,1770,1.1834642
United Kingdom,GBR,1780,1.3767486
United Kingdom,GBR,1790,1.664795
United Kingdom,GBR,1800,2.4775457
United Kingdom,GBR,1801,2.4581363
United Kingdom,GBR,1802,2.4445295
United Kingdom,GBR,1803,2.7193713
United Kingdom,GBR,1804,2.702702
United Kingdom,GBR,1805,2.7736113
United Kingdom,GBR,1806,2.8998947
United Kingdom,GBR,1807,2.8695207
United Kingdom,GBR,1808,2.8397775
United Kingdom,GBR,1809,2.8103423
United Kingdom,GBR,1810,2.7009504
United Kingdom,GBR,1811,2.7727084
United Kingdom,GBR,1812,2.7423942
United Kingdom,GBR,1813,2.6203845
United Kingdom,GBR,1814,2.521406
United Kingdom,GBR,1815,2.4331086
United Kingdom,GBR,1816,2.4458764
United Kingdom,GBR,1817,2.3367283
United Kingdom,GBR,1818,2.2117085
United Kingdom,GBR,1819,2.1248052
United Kingdom,GBR,1820,2.0538151
United Kingdom,GBR,1821,2.0096407
United Kingdom,GBR,1822,2.0428913
United Kingdom,GBR,1823,2.1234748
United Kingdom,GBR,1824,2.195287
United Kingdom,GBR,1825,2.1898577
United Kingdom,GBR,1826,2.1861284
United Kingdom,GBR,1827,2.2480597
United Kingdom,GBR,1828,2.2347286
United Kingdom,GBR,1829,2.2388353
United Kingdom,GBR,1830,2.815334
United Kingdom,GBR,1831,2.6977081
United Kingdom,GBR,1832,2.6617248
United Kingdom,GBR,1833,2.6307502
United Kingdom,GBR,1834,2.605666
United Kingdom,GBR,1835,2.5682752
United Kingdom,GBR,1836,2.9776533
United Kingdom,GBR,1837,2.8441617
United Kingdom,GBR,1838,2.8930328
United Kingdom,GBR,1839,2.9430082
United Kingdom,GBR,1840,3.0426993
United Kingdom,GBR,1841,3.0602708
United Kingdom,GBR,1842,3.1817284
United Kingdom,GBR,1843,3.3151028
United Kingdom,GBR,1844,3.4724026
United Kingdom,GBR,1845,3.7084117
United Kingdom,GBR,1846,3.5434093
United Kingdom,GBR,1847,3.8281
United Kingdom,GBR,1848,4.0336947
United Kingdom,GBR,1849,4.270958
United Kingdom,GBR,1850,4.498514
United Kingdom,GBR,1851,4.2618814
United Kingdom,GBR,1852,4.2248178
United Kingdom,GBR,1853,4.17611
United Kingdom,GBR,1854,5.001951
United Kingdom,GBR,1855,4.655509
United Kingdom,GBR,1856,4.9797325
United Kingdom,GBR,1857,4.860998
United Kingdom,GBR,1858,4.735299
United Kingdom,GBR,1859,5.2232533
United Kingdom,GBR,1860,5.8072352
United Kingdom,GBR,1861,6.007872
United Kingdom,GBR,1862,5.7708826
United Kingdom,GBR,1863,6.086277
United Kingdom,GBR,1864,6.4942226
United Kingdom,GBR,1865,6.8250237
United Kingdom,GBR,1866,6.974182
United Kingdom,GBR,1867,7.1007743
United Kingdom,GBR,1868,6.907395
United Kingdom,GBR,1869,7.185026
United Kingdom,GBR,1870,7.273863
United Kingdom,GBR,1871,7.6345577
United Kingdom,GBR,1872,7.967353
United Kingdom,GBR,1873,8.189286
United Kingdom,GBR,1874,7.8809423
United Kingdom,GBR,1875,8.238478
United Kingdom,GBR,1876,8.144492
United Kingdom,GBR,1877,8.210754
United Kingdom,GBR,1878,7.9860015
United Kingdom,GBR,1879,7.9602866
United Kingdom,GBR,1880,8.59724
United Kingdom,GBR,1881,8.958958
United Kingdom,GBR,1882,8.960591
United Kingdom,GBR,1883,9.250244
United Kingdom,GBR,1884,8.935579
United Kingdom,GBR,1885,8.759362
United Kingdom,GBR,1886,8.611424
United Kingdom,GBR,1887,8.762649
United Kingdom,GBR,1888,9.038788
United Kingdom,GBR,1889,9.284015
United Kingdom,GBR,1890,9.419005
United Kingdom,GBR,1891,9.533845
United Kingdom,GBR,1892,9.25243
United Kingdom,GBR,1893,8.21112
United Kingdom,GBR,1894,9.315627
United Kingdom,GBR,1895,9.317141
United Kingdom,GBR,1896,9.494172
United Kingdom,GBR,1897,9.656031
United Kingdom,GBR,1898,9.589032
United Kingdom,GBR,1899,10.180933
United Kingdom,GBR,1900,10.215249
United Kingdom,GBR,1901,9.90617
United Kingdom,GBR,1902,10.200084
United Kingdom,GBR,1903,10.190824
United Kingdom,GBR,1904,10.149534
United Kingdom,GBR,1905,10.193703
United Kingdom,GBR,1906,10.467203
United Kingdom,GBR,1907,10.839091
United Kingdom,GBR,1908,10.481716
United Kingdom,GBR,1909,10.493224
United Kingdom,GBR,1910,10.50297
United Kingdom,GBR,1911,10.698935
United Kingdom,GBR,1912,10.082025
United Kingdom,GBR,1913,10.975125
United Kingdom,GBR,1914,10.597855
United Kingdom,GBR,1915,10.691779
United Kingdom,GBR,1916,11.030396
United Kingdom,GBR,1917,10.85709
United Kingdom,GBR,1918,10.07166
United Kingdom,GBR,1919,9.811919
United Kingdom,GBR,1920,10.109585
United Kingdom,GBR,1921,6.8650475
United Kingdom,GBR,1922,9.199885
United Kingdom,GBR,1923,9.793026
United Kingdom,GBR,1924,10.268194
United Kingdom,GBR,1925,9.720287
United Kingdom,GBR,1926,5.336817
United Kingdom,GBR,1927,10.131132
United Kingdom,GBR,1928,9.519176
United Kingdom,GBR,1929,10.026679
United Kingdom,GBR,1930,9.592651
United Kingdom,GBR,1931,8.945306
United Kingdom,GBR,1932,8.560332
United Kingdom,GBR,1933,8.4369135
United Kingdom,GBR,1934,9.059344
United Kingdom,GBR,1935,9.139739
United Kingdom,GBR,1936,9.617228
United Kingdom,GBR,1937,9.871369
United Kingdom,GBR,1938,9.419319
United Kingdom,GBR,1939,9.447781
United Kingdom,GBR,1940,9.876443
United Kingdom,GBR,1941,9.72016
United Kingdom,GBR,1942,9.66495
United Kingdom,GBR,1943,9.338569
United Kingdom,GBR,1944,9.040819
United Kingdom,GBR,1945,8.508798
United Kingdom,GBR,1946,8.851512
United Kingdom,GBR,1947,9.325638
United Kingdom,GBR,1948,9.577528
United Kingdom,GBR,1949,9.731059
United Kingdom,GBR,1950,10.004824
United Kingdom,GBR,1951,10.846073
United Kingdom,GBR,1952,10.472578
United Kingdom,GBR,1953,10.649034
United Kingdom,GBR,1954,10.849724
United Kingdom,GBR,1955,11.270068
United Kingdom,GBR,1956,11.168912
United Kingdom,GBR,1957,11.042717
United Kingdom,GBR,1958,10.706449
United Kingdom,GBR,1959,10.463034
United Kingdom,GBR,1960,11.115082
United Kingdom,GBR,1961,11.135089
United Kingdom,GBR,1962,11.148759
United Kingdom,GBR,1963,11.276441
United Kingdom,GBR,1964,11.285723
United Kingdom,GBR,1965,11.471816
United Kingdom,GBR,1966,11.328242
United Kingdom,GBR,1967,10.788927
United Kingdom,GBR,1968,10.99323
United Kingdom,GBR,1969,11.338446
United Kingdom,GBR,1970,11.726424
United Kingdom,GBR,1971,11.818837
United Kingdom,GBR,1972,11.560065
United Kingdom,GBR,1973,11.743219
United Kingdom,GBR,1974,10.975319
United Kingdom,GBR,1975,10.72118
United Kingdom,GBR,1976,10.63796
United Kingdom,GBR,1977,10.7451935
United Kingdom,GBR,1978,10.752227
United Kingdom,GBR,1979,11.454919
United Kingdom,GBR,1980,10.280013
United Kingdom,GBR,1981,9.939641
United Kingdom,GBR,1982,9.711942
United Kingdom,GBR,1983,9.654327
United Kingdom,GBR,1984,9.353447
United Kingdom,GBR,1985,9.879896
United Kingdom,GBR,1986,10.023534
United Kingdom,GBR,1987,10.059909
United Kingdom,GBR,1988,10.013473
United Kingdom,GBR,1989,10.1894865
United Kingdom,GBR,1990,10.521594
United Kingdom,GBR,1991,10.624451
United Kingdom,GBR,1992,10.326097
United Kingdom,GBR,1993,10.054433
United Kingdom,GBR,1994,9.933512
United Kingdom,GBR,1995,9.773094
United Kingdom,GBR,1996,10.102876
United Kingdom,GBR,1997,9.660194
United Kingdom,GBR,1998,9.728953
United Kingdom,GBR,1999,9.57871
United Kingdom,GBR,2000,9.669214
United Kingdom,GBR,2001,9.780857
United Kingdom,GBR,2002,9.439251
United Kingdom,GBR,2003,9.5829115
United Kingdom,GBR,2004,9.557823
United Kingdom,GBR,2005,9.4452305
United Kingdom,GBR,2006,9.338998
United Kingdom,GBR,2007,9.134187
United Kingdom,GBR,2008,8.825938
United Kingdom,GBR,2009,7.938317
United Kingdom,GBR,2010,8.156536
United Kingdom,GBR,2011,7.422031
United Kingdom,GBR,2012,7.6396565
United Kingdom,GBR,2013,7.4275928
United Kingdom,GBR,2014,6.774484
United Kingdom,GBR,2015,6.4770393
United Kingdom,GBR,2016,6.0837545
United Kingdom,GBR,2017,5.8634415
United Kingdom,GBR,2018,5.7159815
United Kingdom,GBR,2019,5.4621234
United Kingdom,GBR,2020,4.8652816
United Kingdom,GBR,2021,5.1540995
United States,USA,1800,0.042136
United States,USA,1801,0.043749023
United States,USA,1802,0.046463702
United States,USA,1803,0.04675338
United States,USA,1804,0.051547863
United States,USA,1805,0.05170035
United States,USA,1806,0.049647022
United States,USA,1807,0.055148073
United States,USA,1808,0.056223534
United States,USA,1809,0.05672419
United States,USA,1810,0.057195846
United States,USA,1811,0.05957973
United States,USA,1812,0.0625836
United States,USA,1813,0.06519789
United States,USA,1814,0.06802918
United States,USA,1815,0.070616506
United States,USA,1816,0.07547438
United States,USA,1817,0.079147205
United States,USA,1818,0.08329477
United States,USA,1819,0.0788342
United States,USA,1820,0.07940742
United States,USA,1821,0.08064995
United States,USA,1822,0.08181233
United States,USA,1823,0.08290245
United States,USA,1824,0.09074809
United States,USA,1825,0.09872902
United States,USA,1826,0.111148365
United States,USA,1827,0.11888613
United States,USA,1828,0.12727666
United States,USA,1829,0.13939415
United States,USA,1830,0.15767905
United States,USA,1831,0.16626401
United States,USA,1832,0.21589011
United States,USA,1833,0.2451494
United States,USA,1834,0.22857675
United States,USA,1835,0.28379282
United States,USA,1836,0.30255765
United States,USA,1837,0.33012334
United States,USA,1838,0.3045117
United States,USA,1839,0.3247494
United States,USA,1840,0.3359056
United States,USA,1841,0.34518078
United States,USA,1842,0.37302932
United States,USA,1843,0.40623948
United States,USA,1844,0.47249264
United States,USA,1845,0.5519618
United States,USA,1846,0.6075555
United States,USA,1847,0.6989572
United States,USA,1848,0.7553745
United States,USA,1849,0.79568434
United States,USA,1850,0.83870095
United States,USA,1851,1.0133029
United States,USA,1852,1.0699053
United States,USA,1853,1.1693825
United States,USA,1854,1.2480785
United States,USA,1855,1.394424
United States,USA,1856,1.4202958
United States,USA,1857,1.4139436
United States,USA,1858,1.3925428
United States,USA,1859,1.4731518
United States,USA,1860,1.5011375
United States,USA,1861,1.4090402
United States,USA,1862,1.4285618
United States,USA,1863,1.6126716
United States,USA,1864,1.6866376
United States,USA,1865,1.6529324
United States,USA,1866,1.6266301
United States,USA,1867,1.9555545
United States,USA,1868,2.1599026
United States,USA,1869,2.401964
United States,USA,1870,2.4715502
United States,USA,1871,2.524375
United States,USA,1872,3.0265274
United States,USA,1873,3.2694678
United States,USA,1874,3.0782638
United States,USA,1875,3.0432105
United States,USA,1876,2.912211
United States,USA,1877,3.1561265
United States,USA,1878,3.0182126
United States,USA,1879,3.5994267
United States,USA,1880,3.986088
United States,USA,1881,4.1242743
United States,USA,1882,4.517172
United States,USA,1883,4.764769
United States,USA,1884,4.911519
United States,USA,1885,4.885538
United States,USA,1886,5.0466657
United States,USA,1887,5.2776074
United States,USA,1888,6.2780514
United States,USA,1889,5.5148797
United States,USA,1890,6.468085
United States,USA,1891,6.7461
United States,USA,1892,6.9749255
United States,USA,1893,6.9034314
United States,USA,1894,6.3442984
United States,USA,1895,7.033352
United States,USA,1896,6.918819
United States,USA,1897,7.067037
United States,USA,1898,7.563029
United States,USA,1899,8.516529
United States,USA,1900,8.856599
United States,USA,1901,9.463163
United States,USA,1902,9.83929
United States,USA,1903,11.294751
United States,USA,1904,10.9292755
United States,USA,1905,11.993248
United States,USA,1906,12.352037
United States,USA,1907,14.090626
United States,USA,1908,12.090888
United States,USA,1909,13.149926
United States,USA,1910,14.104886
United States,USA,1911,13.743023
United States,USA,1912,14.455241
United States,USA,1913,15.308516
United States,USA,1914,13.795953
United States,USA,1915,14.121179
United States,USA,1916,15.469336
United States,USA,1917,16.785204
United States,USA,1918,17.309261
United States,USA,1919,14.442194
United States,USA,1920,16.730282
United States,USA,1921,13.506341
United States,USA,1922,13.424879
United States,USA,1923,17.478342
United States,USA,1924,15.423299
United States,USA,1925,15.735723
United States,USA,1926,16.812035
United States,USA,1927,16.192951
United States,USA,1928,15.685378
United States,USA,1929,16.603048
United States,USA,1930,14.58597
United States,USA,1931,12.289558
United States,USA,1932,10.321664
United States,USA,1933,10.991698
United States,USA,1934,11.621933
United States,USA,1935,11.991493
United States,USA,1936,13.672
United States,USA,1937,14.204154
United States,USA,1938,11.926593
United States,USA,1939,13.037762
United States,USA,1940,14.487894
United States,USA,1941,15.615902
United States,USA,1942,16.58958
United States,USA,1943,16.911407
United States,USA,1944,17.948437
United States,USA,1945,17.084375
United States,USA,1946,16.121332
United States,USA,1947,17.508738
United States,USA,1948,17.940481
United States,USA,1949,14.822593
United States,USA,1950,17.139591
United States,USA,1951,17.388702
United States,USA,1952,16.68099
United States,USA,1953,16.808949
United States,USA,1954,15.735587
United States,USA,1955,16.932928
United States,USA,1956,17.432253
United States,USA,1957,16.985847
United States,USA,1958,16.145485
United States,USA,1959,16.33884
United States,USA,1960,16.444399
United States,USA,1961,16.11992
United States,USA,1962,16.457443
United States,USA,1963,16.931978
United States,USA,1964,17.430368
United States,USA,1965,17.920338
United States,USA,1966,18.617542
United States,USA,1967,19.12176
United States,USA,1968,19.622215
United States,USA,1969,20.39401
United States,USA,1970,21.662867
United States,USA,1971,21.514513
United States,USA,1972,22.28148
United States,USA,1973,23.08108
United States,USA,1974,22.0809
United States,USA,1975,21.19624
United States,USA,1976,22.261742
United States,USA,1977,22.696184
United States,USA,1978,22.67913
United States,USA,1979,22.718443
United States,USA,1980,21.549343
United States,USA,1981,20.767942
United States,USA,1982,19.505386
United States,USA,1983,19.22555
United States,USA,1984,20.029282
United States,USA,1985,19.785904
United States,USA,1986,19.634184
United States,USA,1987,20.119186
United States,USA,1988,20.844942
United States,USA,1989,20.951412
United States,USA,1990,20.648254
United States,USA,1991,20.134295
United States,USA,1992,20.281036
United States,USA,1993,20.381666
United States,USA,1994,20.457945
United States,USA,1995,20.43133
United States,USA,1996,20.880138
United States,USA,1997,20.895596
United States,USA,1998,20.799135
United States,USA,1999,20.812017
United States,USA,2000,21.304466
United States,USA,2001,20.70963
United States,USA,2002,20.643988
United States,USA,2003,20.665068
United States,USA,2004,20.813087
United States,USA,2005,20.676287
United States,USA,2006,20.207176
United States,USA,2007,20.265636
United States,USA,2008,19.362011
United States,USA,2009,17.772331
United States,USA,2010,18.257408
United States,USA,2011,17.671368
United States,USA,2012,16.881199
United States,USA,2013,17.161404
United States,USA,2014,17.168596
United States,USA,2015,16.563307
United States,USA,2016,16.050102
United States,USA,2017,15.800776
United States,USA,2018,16.187923
United States,USA,2019,15.730885
United States,USA,2020,14.037217
United States,USA,2021,14.858668
Upper-middle-income countries,,1750,0
Upper-middle-income countries,,1760,0
Upper-middle-income countries,,1770,0
Upper-middle-income countries,,1780,0
Upper-middle-income countries,,1790,0
Upper-middle-income countries,,1800,0
Upper-middle-income countries,,1801,0
Upper-middle-income countries,,1802,0
Upper-middle-income countries,,1803,0
Upper-middle-income countries,,1804,0
Upper-middle-income countries,,1805,0
Upper-middle-income countries,,1806,0
Upper-middle-income countries,,1807,0
Upper-middle-income countries,,1808,0
Upper-middle-income countries,,1809,0
Upper-middle-income countries,,1810,0
Upper-middle-income countries,,1811,0
Upper-middle-income countries,,1812,0
Upper-middle-income countries,,1813,0
Upper-middle-income countries,,1814,0
Upper-middle-income countries,,1815,0
Upper-middle-income countries,,1816,0
Upper-middle-income countries,,1817,0
Upper-middle-income countries,,1818,0
Upper-middle-income countries,,1819,0
Upper-middle-income countries,,1820,0
Upper-middle-income countries,,1821,0
Upper-middle-income countries,,1822,0
Upper-middle-income countries,,1823,0
Upper-middle-income countries,,1824,0
Upper-middle-income countries,,1825,0
Upper-middle-income countries,,1826,0
Upper-middle-income countries,,1827,0
Upper-middle-income countries,,1828,0
Upper-middle-income countries,,1829,0
Upper-middle-income countries,,1830,0.000027450738
Upper-middle-income countries,,1831,0.000032805645
Upper-middle-income countries,,1832,0.000021795238
Upper-middle-income countries,,1833,0.000027180995
Upper-middle-income countries,,1834,0
Upper-middle-income countries,,1835,0
Upper-middle-income countries,,1836,0
Upper-middle-income countries,,1837,0
Upper-middle-income countries,,1838,0
Upper-middle-income countries,,1839,0
Upper-middle-income countries,,1840,0
Upper-middle-income countries,,1841,0
Upper-middle-income countries,,1842,0
Upper-middle-income countries,,1843,0
Upper-middle-income countries,,1844,0
Upper-middle-income countries,,1845,0
Upper-middle-income countries,,1846,0
Upper-middle-income countries,,1847,0
Upper-middle-income countries,,1848,0
Upper-middle-income countries,,1849,0
Upper-middle-income countries,,1850,0.00016320965
Upper-middle-income countries,,1851,0
Upper-middle-income countries,,1852,0
Upper-middle-income countries,,1853,0
Upper-middle-income countries,,1854,0
Upper-middle-income countries,,1855,0.0005060706
Upper-middle-income countries,,1856,0
Upper-middle-income countries,,1857,0
Upper-middle-income countries,,1858,0.0007216253
Upper-middle-income countries,,1859,0.00076877157
Upper-middle-income countries,,1860,0.00101981
Upper-middle-income countries,,1861,0.0012996992
Upper-middle-income countries,,1862,0.0011756745
Upper-middle-income countries,,1863,0.001233772
