"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","TE","Total employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1962.8,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1636.46835734666,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1621.77356832748,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1600.10922649568,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1618.67652423716,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1633.47601926327,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1644.16841732765,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1603.09320961184,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1575.63590698047,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1558.62598024565,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1557.21183657399,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1495.28509801079,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1561.28232460074,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1594.28772241504,,
"SVN","Slovenia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1680.32733285379,,
"SVN","Slovenia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1663.36095366688,,
"SVN","Slovenia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1644.34892708162,,
"SVN","Slovenia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1662.23748559627,,
"SVN","Slovenia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1681.74997584982,,
"SVN","Slovenia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1687.30916172068,,
"SVN","Slovenia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1652.36149735068,,
"SVN","Slovenia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1621.92340587285,,
"SVN","Slovenia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1602.9481776665,,
"SVN","Slovenia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1601.43410982413,,
"SVN","Slovenia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1531.75357092329,,
"SVN","Slovenia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1593.33470725497,,
"SVN","Slovenia","TE","Total employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1619.01287334795,,
"EST","Estonia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1765.41705666171,,
"EST","Estonia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1806.00846037465,,
"EST","Estonia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1774.65837338197,,
"EST","Estonia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1761.08454323804,,
"EST","Estonia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1756.70222827349,,
"EST","Estonia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1756.4968282762,,
"EST","Estonia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1747.34174469383,,
"EST","Estonia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1756.50539146946,,
"EST","Estonia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1688.10807335661,,
"EST","Estonia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1675.58538555173,,
"EST","Estonia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1623.39465431459,,
"EST","Estonia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1773.8437251386,,
"EST","Estonia","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1783.37785037823,,
"EST","Estonia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1785.29004516862,,
"EST","Estonia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1827.34514098938,,
"EST","Estonia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1795.75104125118,,
"EST","Estonia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1776.85376030028,,
"EST","Estonia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1770.74849876312,,
"EST","Estonia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1763.30599479581,,
"EST","Estonia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1766.71778771758,,
"EST","Estonia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1768.13051404455,,
"EST","Estonia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1707.19346662839,,
"EST","Estonia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1694.39617724409,,
"EST","Estonia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1637.15602832168,,
"EST","Estonia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1767.05573109025,,
"EST","Estonia","TE","Total employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1770.41148507915,,
"ITA","Italy","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1615.72945033877,,
"ITA","Italy","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1614.73697344509,,
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1579.34436647258,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1566.89597621429,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1565.09203977354,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1569.29326634264,,
"ITA","Italy","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1580.83480960154,,
"ITA","Italy","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1582.19929038243,,
"ITA","Italy","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1587.94061372028,,
"ITA","Italy","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1579.24802733513,,
"ITA","Italy","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1441.63030752828,,
"ITA","Italy","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1531.74070874725,,
"ITA","Italy","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1563.39698153481,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1656.32784432848,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1630.55152067387,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1629.43284416865,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1616.2186559015,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1611.81190994512,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1632.03692209186,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1657.85901386431,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1620.89139274549,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1628.02837992883,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1630.75328303012,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1573.46883300437,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1599.72954072502,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1595.2786388291,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1696.67929104994,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.21724104983,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1672.25326965136,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1657.48234877476,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1649.89042480881,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1673.19846169924,,
"LTU","Lithuania","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1694.33100105012,,
"LTU","Lithuania","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1656.89891288405,,
"LTU","Lithuania","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1664.02142625743,,
"LTU","Lithuania","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1665.38172630321,,
"LTU","Lithuania","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1594.92569904759,,
"LTU","Lithuania","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1619.97722460251,,
"LTU","Lithuania","TE","Total employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1624.15513965808,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1663.58239099819,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1674.91365293481,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1665.96298022594,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1660.39246022764,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1670.37955612713,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1632.92096480403,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1632.23897669332,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1618.5323894824,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1638.14831221322,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1606.03264692246,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1560.78695325252,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1585.7262049471,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1538.22262526503,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1692.39593161207,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1707.03972138554,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1691.63541143043,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1685.92927524911,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1695.3034247988,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1663.1809081539,,
"LVA","Latvia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1663.83562339581,,
"LVA","Latvia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1649.86029054117,,
"LVA","Latvia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1661.23599701105,,
"LVA","Latvia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1631.07548369358,,
"LVA","Latvia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1576.93028785356,,
"LVA","Latvia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1601.20285053268,,
"LVA","Latvia","TE","Total employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1553.23563717634,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2288.5,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2313.8,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2276.2,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2199.4,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2189.5,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2215.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2243.6,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2245.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2208.6,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2156.3,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,2044.3,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2187.3,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,2241.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2243.1,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2285.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2233.4,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2140.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2121.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2148.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2204.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2178.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2121,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2059.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1913.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2073.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,2149,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1432.29875456072,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1433.32489197372,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1421.76404854839,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1415.67473805964,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1415.63499182886,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1417.93322794296,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1431.6396361503,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1419.46177387972,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1419.59005808495,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1406.70534584235,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1382.42673499141,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1407.30981702173,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1401.43448109731,,
"AUS","Australia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1734,,
"AUS","Australia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1732,,
"AUS","Australia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1735,,
"AUS","Australia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1728,,
"AUS","Australia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1737,,
"AUS","Australia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1714,,
"AUS","Australia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1704,,
"AUS","Australia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1707,,
"AUS","Australia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1706,,
"AUS","Australia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1696,,
"AUS","Australia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1670,,
"AUS","Australia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1680.8577470023,,
"AUS","Australia","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1693.28097017193,,
"NOR","Norway","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1405.649718,,
"NOR","Norway","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1411.801063,,
"NOR","Norway","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1409.527267,,
"NOR","Norway","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1399.952235,,
"NOR","Norway","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1403.265146,,
"NOR","Norway","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1405.714734,,
"NOR","Norway","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1409.801469,,
"NOR","Norway","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1399.915117,,
"NOR","Norway","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1400.636532,,
"NOR","Norway","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1400.923719,,
"NOR","Norway","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1392.325142,,
"NOR","Norway","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1409.418531,,
"NOR","Norway","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1408.52518,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1596,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1596,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1582,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1564,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1563,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1579,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1580,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1562,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1549,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1545,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1494.92721308152,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1527.55914878499,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1524.7132638073,,
"ISR","Israel","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1946.55247729423,,
"ISR","Israel","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1940.54561196823,,
"ISR","Israel","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1914.36127502387,,
"ISR","Israel","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1906.46317251996,,
"ISR","Israel","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1897.93802176917,,
"ISR","Israel","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1896.27542332838,,
"ISR","Israel","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1918.33385603438,,
"ISR","Israel","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1918.53724138396,,
"ISR","Israel","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1913.28805002357,,
"ISR","Israel","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1894.25454217166,,
"ISR","Israel","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1800.04394184224,,
"ISR","Israel","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1891.05383795169,,
"ISR","Israel","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1904.80459467174,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1748.74230525969,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1752.87007273499,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1754.56634505315,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1749.91827289149,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1751.64739996529,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1751.31695621073,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1749.05651717523,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1743.55423864695,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1741.62810718461,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1733.65934236412,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1680.81089575141,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1715.31259106937,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,1719.42467325587,,
"COL","Colombia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2434.41706493187,,
"COL","Colombia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2431.22505276468,,
"COL","Colombia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2425.00013208595,,
"COL","Colombia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2448.92465729776,,
"COL","Colombia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2445.34635416227,,
"COL","Colombia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,2310.86894869503,,
"COL","Colombia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2380.76461160102,,
"COL","Colombia","DE","Dependent employment","A","Annual","2022","2022","HOUR","Hours","0","Units",,,2380.76461160102,,
"COL","Colombia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2453.89896529745,,
"COL","Colombia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2435.01696839225,,
"COL","Colombia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2419.68538909073,,
"COL","Colombia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2413.49350865782,,
"COL","Colombia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2405.14147261851,,
"COL","Colombia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2395.83117609294,,
"COL","Colombia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2392.20905511636,,
"COL","Colombia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2376.4255405754,,
"COL","Colombia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2385.93933180536,,
"COL","Colombia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2382.61124112164,,
"COL","Colombia","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,2069.43877635121,,
"COL","Colombia","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,2405.38547417871,,
