ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date
2023-12-14T11:26:59Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,47172,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Penny Lane - Remastered 2009,The Beatles,Magical Mystery Tour,spotify:track:1h04XMpzGzmAudoI6VHBgA,,,,remote,trackdone,True,False,False,0,False,2023-12-14
2023-12-14T11:29:20Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,139561,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Help! - Remastered 2009,The Beatles,Help!,spotify:track:7DD7eSuYSC5xk2ArU62esN,,,,trackdone,trackdone,True,False,False,0,False,2023-12-14
2023-12-14T11:31:43Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,142641,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",She Loves You - Mono Version / Remastered 2009,The Beatles,The Beatles 1962 - 1966,spotify:track:0qsS2A3hwicJCLtcaR6JRQ,,,,trackdone,trackdone,True,False,False,0,False,2023-12-14
2023-12-14T11:34:47Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,182236,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Something - Remastered 2009,The Beatles,Abbey Road,spotify:track:0pNeVovbiZHkulpGeOx1Gj,,,,trackdone,trackdone,True,False,False,0,False,2023-12-14
2023-12-14T11:34:51Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,3416,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",You've Got To Hide Your Love Away - Remastered 2009,The Beatles,Help!,spotify:track:4F1AgKpuFRMLEgtPETVwZk,,,,trackdone,fwdbtn,True,True,False,0,False,2023-12-14
2023-12-14T11:37:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,155148,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Twist And Shout - Remastered 2009,The Beatles,Please Please Me,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,,,,fwdbtn,trackdone,True,False,False,0,False,2023-12-14
2023-12-14T11:37:34Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,7292,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Ticket To Ride - Remastered 2009,The Beatles,Help!,spotify:track:7CZiDzGVjUssMSOXrDNYHL,,,,trackdone,endplay,True,True,False,0,False,2023-12-14
2023-12-14T11:43:22Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,244027,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15","Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,Bookends,spotify:track:0iOZM63lendWRTTeKhZBSC,,,,trackdone,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T11:47:52Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,268703,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Light My Fire,The Doors,The Doors,spotify:track:5uvosCdMlFdTXhoazkTI5R,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T11:53:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,333841,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:0hCB0YR03f6AmQaHbwWDe8,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T11:57:54Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,265627,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Nights In White Satin - Single Version,The Moody Blues,The Very Best Of The Moody Blues,spotify:track:3D1Xnj2Q7oh7Vz3RH9fDvC,,,,trackdone,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:00:53Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,178479,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,Scott McKenzie,San Francisco,spotify:track:6vcNJUWtUPB0hKC6VbZriY,,,,trackdone,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:03:24Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,149828,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Come Together - Remastered 2009,The Beatles,Abbey Road,spotify:track:2EqlS6tkEnglzr7tkKAAYD,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:06:19Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,174681,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Somebody to Love,Jefferson Airplane,Surrealistic Pillow,spotify:track:4uGIJG1jYFonGc4LGp5uQL,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:09:02Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,161907,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",You Never Can Tell,Chuck Berry,St. Louis To Liverpool,spotify:track:6FT83pFXKhDlXDsNJFAHWz,,,,trackdone,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:24:56Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,194507,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Sunshine Of Your Love,Cream,Disraeli Gears,spotify:track:6FRwDxXsvSasw0y2eDArsz,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:28:41Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,222747,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Hot Rocks (1964-1971),spotify:track:5FKkbyGm42hw1y08l2knlO,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:29:16Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,33126,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Wild Thing,The Troggs,From Nowhere,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:29:19Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,0,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",The House of the Rising Sun,The Animals,The House of the Rising Sun: Best of The Animals,spotify:track:3TETmhGNWOcquUTtcr6RIR,,,,trackdone,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:29:50Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,0,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Wouldn't It Be Nice - Mono,The Beach Boys,Pet Sounds,spotify:track:2CQRYn5cTD2B9a1ONjhTN2,,,,fwdbtn,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:29:53Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,2002,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",All Day and All of the Night,The Kinks,Kinks,spotify:track:1mfV2kv9RwFKVI8kEQlmOJ,,,,fwdbtn,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:32:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,152851,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",A Hard Day's Night - Remastered 2015,The Beatles,1,spotify:track:1pctwlBtIcKIjQMzsVcGHB,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:36:50Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,1996,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,,,,remote,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:37:01Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,9288,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Son Of A Preacher Man,Dusty Springfield,Dusty In Memphis,spotify:track:6ek9SiEj5a65WIs2EV7qiM,,,,fwdbtn,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T12:43:26Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,428001,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,Beggars Banquet,spotify:track:1Ud6moTC0KyXMq1Oxfien0,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:46:45Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,198579,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",My Generation - Stereo Version,The Who,My Generation,spotify:track:4u9f8hqstB7iITDJNzKhQx,,,,trackdone,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:50:45Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,238484,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",All Along the Watchtower,Jimi Hendrix,Experience Hendrix: The Best Of Jimi Hendrix,spotify:track:7xdLNxZCtY68x5MAOBEmBq,,,,trackdone,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T12:51:24Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,38145,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",The Sound of Silence - Acoustic Version,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",spotify:track:5y788ya4NvwhBznoDIcXwK,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T12:52:26Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,30025,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),spotify:track:39shmbIHICJ2Wxnk1fPSdz,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T12:59:09Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,11137,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Mystify,INXS,Kick,spotify:track:1teL5em5cNGwVS4l5f8wjg,,,,remote,logout,False,False,False,0,False,2023-12-14
2023-12-14T20:19:24Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,30116,PL,194.29.130.17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Mystify,INXS,Kick,spotify:track:1teL5em5cNGwVS4l5f8wjg,,,,clickrow,unexpected-exit,False,False,False,0,False,2023-12-14
2023-12-14T20:20:04Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,2235,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Sacrifice,Elton John,Sleeping With The Past,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:23:47Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,222634,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Hot Rocks (1964-1971),spotify:track:5FKkbyGm42hw1y08l2knlO,,,,clickrow,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T20:24:12Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,23633,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Day Tripper - Remastered 2015,The Beatles,1,spotify:track:29b2b96jozyD9GPCkOrVLs,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:24:25Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,0,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",All Things Must Pass (2014 Remaster),George Harrison,All Things Must Pass,spotify:track:1AGridgU0QAWZykQReGWk5,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:29:30Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,303944,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Sacrifice,Elton John,Sleeping With The Past,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,,,,clickrow,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T20:31:49Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,76615,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",All Things Must Pass (2014 Remaster),George Harrison,All Things Must Pass,spotify:track:1AGridgU0QAWZykQReGWk5,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:36:37Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,286699,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15","While My Guitar Gently Weeps (Live from Madison Square Garden, New York, U.S.A, 1971 / 2009 Remaster)",George Harrison,Let It Roll - Songs of George Harrison,spotify:track:52ksVOpMCbimktgmI59GSq,,,,playbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T20:39:40Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,181870,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Blow Away (2004 Remaster),George Harrison,George Harrison,spotify:track:2qUnskePLza0G1bD4LDrxK,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:41:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,105315,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Out Of Our Heads,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,,,,playbtn,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:41:34Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,6072,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Like a Rolling Stone,Bob Dylan,Highway 61 Revisited,spotify:track:3AhXZa8sUQht0UEdBJgpGc,,,,clickrow,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:45:05Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,210369,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Born To Be Wild,Steppenwolf,Steppenwolf,spotify:track:63OFKbMaZSDZ4wtesuuq6f,,,,clickrow,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T20:46:19Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,71924,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Hot Rocks (1964-1971),spotify:track:5FKkbyGm42hw1y08l2knlO,,,,trackdone,endplay,False,True,False,0,False,2023-12-14
2023-12-14T20:51:29Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,86936,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Main Title (from “Game of Thrones”),Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:3Y4egKQO2gOYob1oDITCzV,,,,remote,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-14T20:53:57Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,147156,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",The Heirs of the Dragon,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:75EiP8M4Egeqndtv08lD66,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-14
2023-12-14T20:54:36Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,38443,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Reign of the Targaryens,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:3XcPY110hQ07HNWqDZIZgU,,,,trackdone,logout,False,False,False,0,False,2023-12-14
2023-12-14T21:11:58Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,3977,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Reign of the Targaryens,Ramin Djawadi,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),spotify:track:3XcPY110hQ07HNWqDZIZgU,,,,remote,endplay,False,True,False,0,False,2023-12-14
2023-12-14T21:15:05Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,185556,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Imagine - Remastered 2010,John Lennon,Imagine,spotify:track:7pKfPomDEeI4TPT6EOYjn9,,,,playbtn,fwdbtn,False,True,False,0,False,2023-12-14
2023-12-16T10:42:14Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,47312,PL,194.29.137.21,unknown,Penny Lane - Remastered 2009,The Beatles,Magical Mystery Tour,spotify:track:1h04XMpzGzmAudoI6VHBgA,,,,appload,trackdone,True,False,False,1702723285,False,2023-12-16
2023-12-16T10:45:49Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,139560,PL,194.29.137.21,unknown,Help! - Remastered 2009,The Beatles,Help!,spotify:track:7DD7eSuYSC5xk2ArU62esN,,,,trackdone,trackdone,True,False,False,1702723335,False,2023-12-16
2023-12-16T10:48:12Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,142653,PL,194.29.137.21,unknown,She Loves You - Mono Version / Remastered 2009,The Beatles,The Beatles 1962 - 1966,spotify:track:0qsS2A3hwicJCLtcaR6JRQ,,,,trackdone,trackdone,True,False,False,1702723550,False,2023-12-16
2023-12-16T10:50:47Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,154200,PL,194.29.137.21,unknown,A Hard Day's Night - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:5J2CHimS7dWYMImCHkEFaJ,,,,trackdone,trackdone,True,False,False,1702723693,False,2023-12-16
2023-12-16T10:53:23Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,155226,PL,194.29.137.21,unknown,Twist And Shout - Remastered 2009,The Beatles,Please Please Me,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,,,,trackdone,trackdone,True,False,False,1702723848,False,2023-12-16
2023-12-16T10:56:03Z,31l6jhgdp76ocowz7n7mekfnr7em,ios,158717,PL,194.29.137.21,unknown,Ticket To Ride - Remastered 2009,The Beatles,Help!,spotify:track:7CZiDzGVjUssMSOXrDNYHL,,,,trackdone,unexpected-exit-while-paused,True,False,False,1702724004,False,2023-12-16
2023-12-16T21:18:59Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,30237,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Nights In White Satin - Single Version / Mono,The Moody Blues,Days Of Future Passed,spotify:track:6L5BZEcZmD6RBJnimzlyKr,,,,clickrow,unexpected-exit,False,False,False,0,False,2023-12-16
2023-12-16T21:18:59Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,1231,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Sacrifice,Elton John,Sleeping With The Past,spotify:track:0e3yhVeNaTfKIWQRw9U9sY,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,0,False,2023-12-16
2023-12-17T01:45:47Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,624,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Ticket To Ride - Remastered 2009,The Beatles,Help!,spotify:track:7CZiDzGVjUssMSOXrDNYHL,,,,remote,logout,True,False,False,0,False,2023-12-17
2023-12-17T21:10:00Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,286693,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15","While My Guitar Gently Weeps (Live from Madison Square Garden, New York, U.S.A, 1971 / 2009 Remaster)",George Harrison,Let It Roll - Songs of George Harrison,spotify:track:52ksVOpMCbimktgmI59GSq,,,,remote,trackdone,False,False,False,0,False,2023-12-17
2023-12-17T21:13:10Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,189572,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Ticket To Ride - Remastered 2009,The Beatles,Help!,spotify:track:7CZiDzGVjUssMSOXrDNYHL,,,,trackdone,trackdone,False,False,False,0,False,2023-12-17
2023-12-17T21:14:27Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,75650,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15","Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,Bookends,spotify:track:0iOZM63lendWRTTeKhZBSC,,,,trackdone,endplay,False,True,False,0,False,2023-12-17
2023-12-17T21:18:56Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,268294,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Owner of a Lonely Heart,Yes,90125,spotify:track:0GTK6TesV108Jj5D3MHsYb,,,,clickrow,trackdone,False,False,False,0,False,2023-12-17
2023-12-17T21:22:57Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,240580,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Blow Away (2004 Remaster),George Harrison,George Harrison,spotify:track:2qUnskePLza0G1bD4LDrxK,,,,trackdone,trackdone,False,False,False,0,False,2023-12-17
2023-12-17T21:27:58Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,238179,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Give A Little Bit,Supertramp,Even In The Quietest Moments,spotify:track:6XUHsYE38CEbYunT983O9G,,,,trackdone,endplay,False,True,False,0,False,2023-12-17
